Time::Relative Time!!R,Channel1_R1_Area::EGFP_R1_Area!!R,Channel1_R1_IntensityMean::EGFP_R1_IntensityMean!!R,Channel1_R1_IntensitySum1::EGFP_R1_IntensitySum1!!R,Channel1_R1_IntensityMaximum::EGFP_R1_IntensityMaximum!!R,Channel1_R2_Area::EGFP_R2_Area!!R,Channel1_R2_IntensityMean::EGFP_R2_IntensityMean!!R,Channel1_R2_IntensitySum1::EGFP_R2_IntensitySum1!!R,Channel1_R2_IntensityMaximum::EGFP_R2_IntensityMaximum!!R,Channel1_R3_Area::EGFP_R3_Area!!R,Channel1_R3_IntensityMean::EGFP_R3_IntensityMean!!R,Channel1_R3_IntensitySum1::EGFP_R3_IntensitySum1!!R,Channel1_R3_IntensityMaximum::EGFP_R3_IntensityMaximum!!R,Channel1_R4_Area::EGFP_R4_Area!!R,Channel1_R4_IntensityMean::EGFP_R4_IntensityMean!!R,Channel1_R4_IntensitySum1::EGFP_R4_IntensitySum1!!R,Channel1_R4_IntensityMaximum::EGFP_R4_IntensityMaximum!!R,Channel1_R5_Area::EGFP_R5_Area!!R,Channel1_R5_IntensityMean::EGFP_R5_IntensityMean!!R,Channel1_R5_IntensitySum1::EGFP_R5_IntensitySum1!!R,Channel1_R5_IntensityMaximum::EGFP_R5_IntensityMaximum!!R,Channel1_R6_Area::EGFP_R6_Area!!R,Channel1_R6_IntensityMean::EGFP_R6_IntensityMean!!R,Channel1_R6_IntensitySum1::EGFP_R6_IntensitySum1!!R,Channel1_R6_IntensityMaximum::EGFP_R6_IntensityMaximum!!R,Channel1_R7_Area::EGFP_R7_Area!!R,Channel1_R7_IntensityMean::EGFP_R7_IntensityMean!!R,Channel1_R7_IntensitySum1::EGFP_R7_IntensitySum1!!R,Channel1_R7_IntensityMaximum::EGFP_R7_IntensityMaximum!!R,Channel1_R8_Area::EGFP_R8_Area!!R,Channel1_R8_IntensityMean::EGFP_R8_IntensityMean!!R,Channel1_R8_IntensitySum1::EGFP_R8_IntensitySum1!!R,Channel1_R8_IntensityMaximum::EGFP_R8_IntensityMaximum!!R,Channel1_R9_Area::EGFP_R9_Area!!R,Channel1_R9_IntensityMean::EGFP_R9_IntensityMean!!R,Channel1_R9_IntensitySum1::EGFP_R9_IntensitySum1!!R,Channel1_R9_IntensityMaximum::EGFP_R9_IntensityMaximum!!R,Channel1_R10_Area::EGFP_R10_Area!!R,Channel1_R10_IntensityMean::EGFP_R10_IntensityMean!!R,Channel1_R10_IntensitySum1::EGFP_R10_IntensitySum1!!R,Channel1_R10_IntensityMaximum::EGFP_R10_IntensityMaximum!!R,Channel1_R11_Area::EGFP_R11_Area!!R,Channel1_R11_IntensityMean::EGFP_R11_IntensityMean!!R,Channel1_R11_IntensitySum1::EGFP_R11_IntensitySum1!!R,Channel1_R11_IntensityMaximum::EGFP_R11_IntensityMaximum!!R,Channel1_R12_Area::EGFP_R12_Area!!R,Channel1_R12_IntensityMean::EGFP_R12_IntensityMean!!R,Channel1_R12_IntensitySum1::EGFP_R12_IntensitySum1!!R,Channel1_R12_IntensityMaximum::EGFP_R12_IntensityMaximum!!R,Channel1_R13_Area::EGFP_R13_Area!!R,Channel1_R13_IntensityMean::EGFP_R13_IntensityMean!!R,Channel1_R13_IntensitySum1::EGFP_R13_IntensitySum1!!R,Channel1_R13_IntensityMaximum::EGFP_R13_IntensityMaximum!!R,Channel1_R14_Area::EGFP_R14_Area!!R,Channel1_R14_IntensityMean::EGFP_R14_IntensityMean!!R,Channel1_R14_IntensitySum1::EGFP_R14_IntensitySum1!!R,Channel1_R14_IntensityMaximum::EGFP_R14_IntensityMaximum!!R,Channel1_R15_Area::EGFP_R15_Area!!R,Channel1_R15_IntensityMean::EGFP_R15_IntensityMean!!R,Channel1_R15_IntensitySum1::EGFP_R15_IntensitySum1!!R,Channel1_R15_IntensityMaximum::EGFP_R15_IntensityMaximum!!R
190.1417,3150.16,447.78755364807,3338704,626,2705.2675,340.76807746369,2181938,444,2344.875,374.00846846847,2075747,487,3060.59,429.79210381005,3113414,550,3070.3075,392.60767854686,2853080,495,3358.4525,507.40055352875,4033327,682,3056.365,504.55681504009,3649964,633,2256.5725,490.09698558322,2617608,605,2345.72,341.40057636888,1895456,456,2183.9025,344.2054556007,1779198,456,2258.685,354.19117096895,1893506,477,2197,380.29980769231,1977559,503,2698.5075,444.80428996399,2840965,565,2863.2825,493.40047218533,3343775,611,2710.3375,462.62104442712,2967714,607
200.1492,3150.16,452.88653433476,3376722,611,2705.2675,340.90832422302,2182836,459,2344.875,372.61603603604,2068019,475,3060.59,424.63721700718,3076072,549,3070.3075,388.39933947984,2822498,498,3358.4525,504.63454522582,4011340,668,3056.365,500.08031517833,3617581,634,2256.5725,485.52368470324,2593182,593,2345.72,344.97406340058,1915296,471,2183.9025,342.18765718708,1768768,453,2258.685,357.27328843996,1909983,470,2197,374.97711538462,1949881,469,2698.5075,445.70956630656,2846747,557,2863.2825,495.42452412572,3357492,606,2710.3375,462.69134840218,2968165,577
210.1566,3150.16,449.56317060086,3351943,620,2705.2675,341.60815242855,2187317,454,2344.875,374.03189189189,2075877,497,3060.59,431.28782440641,3124249,566,3070.3075,393.04486032751,2856257,497,3358.4525,509.05183041892,4046453,699,3056.365,504.62123306608,3650430,646,2256.5725,491.23310241528,2623676,598,2345.72,341.96451729107,1898587,445,2183.9025,344.84774617915,1782518,467,2258.685,353.42499064721,1889410,496,2197,380.20307692308,1977056,505,2698.5075,446.56990762486,2852242,549,2863.2825,496.16777335104,3362529,639,2710.3375,463.20748246298,2971476,589
220.1641,3150.16,453.94715665236,3384630,620,2705.2675,340.65063251601,2181186,455,2344.875,373.02522522523,2070290,504,3060.59,425.72625621204,3083961,554,3070.3075,389.4122746663,2829859,488,3358.4525,507.12781481947,4031159,663,3056.365,500.7243572021,3622240,626,2256.5725,486.09530050552,2596235,610,2345.72,345.70569164265,1919358,453,2183.9025,342.09808473593,1768305,461,2258.685,357.40011223345,1910661,484,2197,374.50384615385,1947420,473,2698.5075,447.09644590575,2855605,575,2863.2825,496.69425999705,3366097,646,2710.3375,465.23289166017,2984469,598
230.1716,3150.16,450.44152360515,3358492,602,2705.2675,342.21115102296,2191178,452,2344.875,372.19387387387,2065676,492,3060.59,431.49779127554,3125770,562,3070.3075,392.89404155773,2855161,489,3358.4525,510.13712416656,4055080,684,3056.365,504.46488802875,3649299,677,2256.5725,492.41583973039,2629993,602,2345.72,341.11887608069,1893892,460,2183.9025,343.60727413426,1776106,461,2258.685,352.49682005238,1884448,468,2197,379.66365384615,1974251,477,2698.5075,446.342414279,2850789,567,2863.2825,498.18813634352,3376221,652,2710.3375,464.3007014809,2978489,584
240.179,3150.16,453.61225858369,3382133,595,2705.2675,339.92238013431,2176523,448,2344.875,373.02666666667,2070298,478,3060.59,428.47570403092,3103878,564,3070.3075,390.29338103757,2836262,498,3358.4525,509.31815322682,4048570,663,3056.365,501.73472491015,3629549,629,2256.5725,485.74180865007,2594347,588,2345.72,344.74171469741,1914006,471,2183.9025,341.714258077,1766321,471,2258.685,357.09502431725,1909030,506,2197,373.72269230769,1943358,472,2698.5075,448.4244559261,2864087,563,2863.2825,497.05385863952,3368534,621,2710.3375,467.10226032736,2996461,600
250.1865,3150.16,450.87942596567,3361757,617,2705.2675,342.46384507262,2192796,445,2344.875,371.95765765766,2064365,521,3060.59,432.8048039757,3135238,582,3070.3075,393.02064125499,2856081,493,3358.4525,510.67782110957,4059378,669,3056.365,503.86190212884,3644937,638,2256.5725,493.07339449541,2633505,591,2345.72,340.04448847262,1887927,454,2183.9025,343.94312246082,1777842,475,2258.685,352.32323232323,1883520,494,2197,379.82596153846,1975095,483,2698.5075,447.16878033506,2856067,550,2863.2825,499.53342186808,3385338,637,2710.3375,464.81667965705,2981799,583
260.1939,3150.16,453.79868562232,3383523,605,2705.2675,340.1885053881,2178227,465,2344.875,373.09351351351,2070669,489,3060.59,429.32026504694,3109996,568,3070.3075,390.61634787395,2838609,520,3358.4525,511.50987545603,4065992,673,3056.365,501.23624550733,3625943,671,2256.5725,484.64463583599,2588487,596,2345.72,345.25882564842,1916877,463,2183.9025,342.56722770362,1770730,468,2258.685,357.14515525627,1909298,483,2197,372.54807692308,1937250,477,2698.5075,449.30906528887,2869737,551,2863.2825,498.52633908809,3378513,613,2710.3375,467.94871395168,3001891,595
270.2014,3150.16,452.46137339056,3373552,606,2705.2675,342.16632828362,2190891,468,2344.875,372.00198198198,2064611,484,3060.59,433.22625621204,3138291,554,3070.3075,393.12260905463,2856822,506,3358.4525,511.30028934457,4064326,679,3056.365,503.57727398397,3642878,642,2256.5725,492.97884291331,2633000,604,2345.72,339.74531700288,1886266,468,2183.9025,343.054942929,1773251,463,2258.685,351.62757201646,1879801,485,2197,379.77923076923,1974852,485,2698.5075,447.43541568812,2857770,562,2863.2825,501.30514977129,3397345,617,2710.3375,465.90163678878,2988759,581
280.2089,3150.16,453.45372854077,3380951,602,2705.2675,339.88770888646,2176301,448,2344.875,372.47765765766,2067251,502,3060.59,431.29099944782,3124272,583,3070.3075,391.53942479703,2845317,480,3358.4525,511.78714303686,4068196,673,3056.365,501.54921205419,3628207,634,2256.5725,484.94364351245,2590084,604,2345.72,344.95425072046,1915186,448,2183.9025,341.47417295415,1765080,458,2258.685,357.0342312009,1908705,505,2197,373.68769230769,1943176,482,2698.5075,450.08125880695,2874669,564,2863.2825,498.34071122916,3377255,611,2710.3375,469.03180046765,3008839,606
290.2163,3150.16,452.83650751073,3376349,603,2705.2675,341.65313134468,2187605,445,2344.875,370.67873873874,2057267,498,3060.59,434.21300386527,3145439,558,3070.3075,393.41530205037,2858949,510,3358.4525,511.91759969808,4069233,692,3056.365,502.22504838264,3633096,652,2256.5725,491.60456843288,2625660,600,2345.72,339.33717579251,1884000,451,2183.9025,342.39369317083,1769833,473,2258.685,350.563224841,1874111,509,2197,379.25730769231,1972138,476,2698.5075,447.43416314389,2857762,559,2863.2825,502.74324922532,3407091,631,2710.3375,466.08682774747,2989947,587
300.2238,3150.16,453.13626609442,3378584,613,2705.2675,338.92472278619,2170135,455,2344.875,372.50126126126,2067382,481,3060.59,431.80397570403,3127988,574,3070.3075,391.67840924728,2846327,500,3358.4525,512.36142911058,4072761,666,3056.365,501.14984794028,3625318,655,2256.5725,483.40554203333,2581869,593,2345.72,344.25648414986,1911312,476,2183.9025,341.97697813891,1767679,453,2258.685,356.61242050131,1906450,481,2197,373.02442307692,1939727,467,2698.5075,450.43745107249,2876944,554,2863.2825,498.53563523683,3378576,631,2710.3375,469.96352299299,3014816,596
310.2312,3150.16,452.87902360515,3376666,625,2705.2675,341.12056848352,2184195,440,2344.875,370.05513513514,2053806,496,3060.59,434.01794588625,3144026,647,3070.3075,392.55112150819,2852669,481,3358.4525,511.84325072336,4068642,683,3056.365,500.39867293337,3619884,643,2256.5725,491.91256319041,2627305,601,2345.72,338.74027377522,1880686,451,2183.9025,341.52505320178,1765343,463,2258.685,350.73849607183,1875048,481,2197,378.23461538462,1966820,483,2698.5075,447.31407546579,2856995,570,2863.2825,503.00280360041,3408850,625,2710.3375,465.87186282151,2988568,594
320.2387,3150.16,453.08302038627,3378187,601,2705.2675,338.32312978291,2166283,453,2344.875,371.88486486487,2063961,495,3060.59,432.53271673109,3133267,562,3070.3075,392.10692170084,2849441,487,3358.4525,513.53629387344,4082100,727,3056.365,500.3249930882,3619351,651,2256.5725,483.38045309867,2581735,586,2345.72,343.71811959654,1908323,460,2183.9025,341.68543238537,1766172,450,2258.685,355.52674897119,1900646,495,2197,372.07076923077,1934768,477,2698.5075,450.88601847503,2879809,550,2863.2825,498.06463036742,3375384,628,2710.3375,470.10740452066,3015739,601
330.2461,3150.16,452.70064377682,3375336,599,2705.2675,341.01483679525,2183518,458,2344.875,369.38846846847,2050106,480,3060.59,433.76200993926,3142172,559,3070.3075,392.38310169258,2851448,499,3358.4525,511.36696439804,4064856,678,3056.365,499.57285042853,3613910,668,2256.5725,491.44205205018,2624792,602,2345.72,338.0851945245,1877049,457,2183.9025,341.41845618108,1764792,445,2258.685,349.28114478115,1867257,468,2197,377.67326923077,1963901,489,2698.5075,446.59120087678,2852378,550,2863.2825,503.07230337908,3409321,662,2710.3375,465.88215120811,2988634,593
340.2536,3150.16,451.95144849785,3369750,603,2705.2675,337.39528346088,2160342,452,2344.875,371.94,2064267,477,3060.59,433.34759801215,3139170,557,3070.3075,391.75478189074,2846882,523,3358.4525,514.21575040886,4087501,680,3056.365,500.44816145977,3620242,638,2256.5725,482.2022093241,2575442,595,2345.72,343.00522334294,1904365,476,2183.9025,341.61830141227,1765825,455,2258.685,354.79872802095,1896754,516,2197,371.31211538462,1930823,463,2698.5075,450.9538124315,2880242,576,2863.2825,498.65456691752,3379382,621,2710.3375,470.8505066251,3020506,599
350.2611,3150.16,452.33449570816,3372606,623,2705.2675,341.33640481025,2185577,475,2344.875,368.43837837838,2044833,478,3060.59,433.07882385422,3137223,554,3070.3075,391.65185083253,2846134,489,3358.4525,511.01660586237,4062071,678,3056.365,497.9980646945,3602518,640,2256.5725,491.14735068339,2623218,603,2345.72,337.8242074928,1875600,467,2183.9025,339.92203520991,1757057,458,2258.685,348.74878413767,1864411,488,2197,377.23365384615,1961615,506,2698.5075,446.00610615312,2848641,557,2863.2825,502.97639073336,3408671,658,2710.3375,464.6453624318,2980700,592
360.2685,3150.16,451.72988197425,3368098,605,2705.2675,336.90238950492,2157186,430,2344.875,371.30342342342,2060734,478,3060.59,433.3961899503,3139522,563,3070.3075,391.91069217008,2848015,492,3358.4525,513.75732796578,4083857,665,3056.365,499.35457561515,3612331,643,2256.5725,481.34394308182,2570858,599,2345.72,342.25666426513,1900209,451,2183.9025,340.88102147417,1762014,459,2258.685,354.07800224467,1892901,489,2197,371.14288461539,1929943,482,2698.5075,450.99201503053,2880486,559,2863.2825,497.74383945699,3373210,621,2710.3375,470.55744349182,3018626,604
370.276,3150.16,453.12848712446,3378526,629,2705.2675,341.03920037482,2183674,450,2344.875,367.7627027027,2041083,473,3060.59,432.91247929321,3136018,569,3070.3075,390.79400027522,2839900,488,3358.4525,510.4611900868,4057656,686,3056.365,496.09897705281,3588780,633,2256.5725,489.85171316233,2616298,598,2345.72,336.78728386167,1869843,456,2183.9025,339.68775391759,1755846,448,2258.685,348.25963337075,1861796,482,2197,376.31769230769,1956852,482,2698.5075,445.87004853609,2847772,540,2863.2825,503.28331119965,3410751,627,2710.3375,465.11738113796,2983728,607
380.2834,3150.16,450.90799356223,3361970,614,2705.2675,336.31781977198,2153443,452,2344.875,370.97891891892,2058933,470,3060.59,434.08089453341,3144482,579,3070.3075,391.97316636852,2848469,485,3358.4525,513.77506604604,4083998,674,3056.365,498.20500414708,3604015,694,2256.5725,480.66878861636,2567252,587,2345.72,341.94110230548,1898457,476,2183.9025,341.26175275682,1763982,452,2258.685,353.11260755705,1887740,474,2197,370.59653846154,1927102,472,2698.5075,452.11993111007,2887690,574,2863.2825,496.6570754021,3365845,620,2710.3375,471.13109898675,3022306,596
390.2909,3150.16,453.04721030043,3377920,625,2705.2675,340.21458691239,2178394,460,2344.875,366.31405405405,2033043,468,3060.59,432.85726118167,3135618,566,3070.3075,390.48149167469,2837629,484,3358.4525,509.71203925022,4051701,696,3056.365,495.42632015482,3583914,632,2256.5725,488.76970604756,2610519,606,2345.72,336.94218299712,1870703,461,2183.9025,339.3747339911,1754228,443,2258.685,347.04283576506,1855291,468,2197,375.22807692308,1951186,483,2698.5075,444.41881947706,2838503,569,2863.2825,503.49889331563,3412212,617,2710.3375,464.39360872954,2979085,582
400.2984,3150.16,449.53353004292,3351722,589,2705.2675,334.80462283305,2143754,457,2344.875,370.02558558559,2053642,464,3060.59,433.59649364992,3140973,560,3070.3075,391.93683775974,2848205,493,3358.4525,513.90275506353,4085013,687,3056.365,497.70942770252,3600430,626,2256.5725,479.43755850964,2560676,586,2345.72,340.58609510087,1890934,457,2183.9025,340.60746759528,1760600,466,2258.685,353.08903853348,1887614,491,2197,370.97673076923,1929079,469,2698.5075,450.34523250352,2876355,554,2863.2825,496.85937730559,3367216,637,2710.3375,470.51021044427,3018323,613
410.3058,3150.16,452.65155579399,3374970,611,2705.2675,339.53271903795,2174028,441,2344.875,365.69207207207,2029591,487,3060.59,432.37424075097,3132119,559,3070.3075,389.50254575478,2830515,492,3358.4525,509.112215373,4046933,671,3056.365,493.30757533868,3568587,631,2256.5725,486.96068152032,2600857,594,2345.72,336.13202449568,1866205,450,2183.9025,338.08589669182,1747566,458,2258.685,346.46240179574,1852188,481,2197,374.96403846154,1949813,467,2698.5075,444.08063253484,2836343,559,2863.2825,503.90585804928,3414970,627,2710.3375,463.05643024162,2970507,585
420.3133,3150.16,448.80136802575,3346263,610,2705.2675,334.67374668124,2142916,462,2344.875,369.28306306306,2049521,479,3060.59,434.61540585312,3148354,582,3070.3075,392.02105408009,2848817,479,3358.4525,514.40634042018,4089016,680,3056.365,496.7110865358,3593208,645,2256.5725,478.09679835237,2553515,593,2345.72,340.20244956772,1888804,460,2183.9025,340.26639582124,1758837,448,2258.685,350.62682379349,1874451,493,2197,370.1075,1924559,495,2698.5075,449.25504931893,2869392,564,2863.2825,495.40150509075,3357336,627,2710.3375,470.09789555729,3015678,600
430.3207,3150.16,451.55981759657,3366830,581,2705.2675,338.98032172419,2170491,447,2344.875,364.52936936937,2023138,467,3060.59,430.60201546107,3119281,563,3070.3075,389.5263520022,2830688,494,3358.4525,507.92464460939,4037493,651,3056.365,491.35222560133,3554442,622,2256.5725,485.19191162704,2591410,590,2345.72,335.63976945245,1863472,450,2183.9025,336.84136196556,1741133,452,2258.685,346.68705574261,1853389,476,2197,373.73442307692,1943419,473,2698.5075,442.73837482386,2827770,559,2863.2825,503.22797698097,3410376,629,2710.3375,461.6656274357,2961585,584
440.3282,3150.16,447.25844957082,3334759,606,2705.2675,333.80712166172,2137367,436,2344.875,367.98540540541,2042319,490,3060.59,432.84276642739,3135513,558,3070.3075,390.39493601211,2837000,480,3358.4525,513.5693797962,4082363,684,3056.365,494.58307990047,3577814,632,2256.5725,477.95319228609,2552748,587,2345.72,338.84456051873,1881265,452,2183.9025,339.68639969046,1755839,452,2258.685,349.81481481482,1870110,489,2197,370.23403846154,1925217,488,2698.5075,449.54798810083,2871263,569,2863.2825,494.55024347056,3351567,602,2710.3375,470.57412314887,3018733,620
450.3356,3150.16,451.04412553648,3362985,635,2705.2675,337.92097454318,2163708,478,2344.875,363.08540540541,2015124,467,3060.59,430.59180011044,3119207,571,3070.3075,388.41571487546,2822617,484,3358.4525,506.80890678073,4028624,701,3056.365,489.33121371302,3539822,633,2256.5725,483.28665043999,2581234,599,2345.72,335.75864553314,1864132,476,2183.9025,336.17179338363,1737672,440,2258.685,345.7646838758,1848458,476,2197,372.195,1935414,478,2698.5075,441.84953812432,2822093,535,2863.2825,502.24597904678,3403721,629,2710.3375,461.24084177709,2958860,588
460.3431,3150.16,445.77145922747,3323672,593,2705.2675,332.77276276745,2130744,443,2344.875,367.77135135135,2041131,481,3060.59,432.87506902264,3135747,563,3070.3075,390.77335902023,2839750,482,3358.4525,513.39665366713,4080990,680,3056.365,494.32264307437,3575930,626,2256.5725,476.96704736941,2547481,583,2345.72,337.33393371758,1872878,455,2183.9025,340.52331205262,1760165,447,2258.685,348.55649083427,1863383,486,2197,369.53211538462,1921567,469,2698.5075,448.53906372319,2864819,560,2863.2825,493.69514534455,3345772,622,2710.3375,468.80841777085,3007406,598
470.3506,3150.16,451.05552575107,3363070,618,2705.2675,337.92472278619,2163732,461,2344.875,361.6581981982,2007203,466,3060.59,429.70016565434,3112748,574,3070.3075,386.80886197881,2810940,485,3358.4525,505.56321549881,4018722,656,3056.365,488.09441526127,3530875,611,2256.5725,481.92286088747,2573950,584,2345.72,336.2246037464,1866719,447,2183.9025,335.54826852389,1734449,447,2258.685,345.32154882155,1846089,474,2197,371.81846153846,1933456,490,2698.5075,440.83936120244,2815641,554,2863.2825,501.56175298805,3399084,642,2710.3375,460.24146531567,2952449,584
480.358,3150.16,445.80150214592,3323896,615,2705.2675,331.83960643448,2124769,447,2344.875,367.71585585586,2040823,471,3060.59,432.94146880177,3136228,566,3070.3075,389.69106921701,2831885,488,3358.4525,512.77028557051,4076011,684,3056.365,492.77232513132,3564715,634,2256.5725,475.65399737877,2540468,592,2345.72,337.6325648415,1874536,458,2183.9025,339.659315148,1755699,455,2258.685,347.86906098017,1859708,479,2197,368.66807692308,1917074,482,2698.5075,447.90637231877,2860778,557,2863.2825,492.94614136048,3340696,618,2710.3375,468.19922057677,3003498,584
490.3655,3150.16,449.61628218884,3352339,600,2705.2675,336.87334062158,2157000,440,2344.875,361.80468468469,2008016,466,3060.59,428.70334069575,3105527,562,3070.3075,385.42548506949,2800887,474,3358.4525,504.65240910806,4011482,660,3056.365,485.46931158419,3511885,629,2256.5725,479.98258753043,2563587,586,2345.72,335.01747118156,1860017,466,2183.9025,335.06945250532,1731974,445,2258.685,344.54208754209,1841922,469,2197,370.64692307692,1927364,481,2698.5075,439.53608893064,2807317,553,2863.2825,500.48871181939,3391812,639,2710.3375,459.84442712393,2949902,588
500.3729,3150.16,443.74302575107,3308548,603,2705.2675,331.49617366859,2122570,429,2344.875,366.8972972973,2036280,469,3060.59,432.68152954169,3134345,555,3070.3075,389.27604238338,2828869,498,3358.4525,512.44823248207,4073451,668,3056.365,491.09469173348,3552579,617,2256.5725,474.3018161393,2533246,581,2345.72,335.97928674352,1865357,438,2183.9025,338.77539175856,1751130,447,2258.685,346.30602319491,1851352,456,2197,369.41288461539,1920947,471,2698.5075,447.7277281979,2859637,569,2863.2825,491.05326840785,3327868,626,2710.3375,468.02104442712,3002355,592
510.3804,3150.16,449.05861051502,3348181,597,2705.2675,335.75683273466,2149851,448,2344.875,360.42396396396,2000353,461,3060.59,427.50151849807,3096821,564,3070.3075,384.8311545342,2796568,490,3358.4525,503.72160020128,4004083,648,3056.365,483.25822504838,3495890,618,2256.5725,478.214004868,2554141,588,2345.72,334.20857348703,1855526,452,2183.9025,334.41342619462,1728583,464,2258.685,343.52263374486,1836472,473,2197,369.03423076923,1918978,465,2698.5075,438.52622514483,2800867,549,2863.2825,499.37701047661,3384278,611,2710.3375,458.42431800468,2940792,574
520.3879,3150.16,441.85997854077,3294508,586,2705.2675,330.50163985632,2116202,469,2344.875,366.03369369369,2031487,469,3060.59,431.41620651574,3125179,569,3070.3075,389.12054492913,2827739,487,3358.4525,511.3499811297,4064721,663,3056.365,489.17597456456,3538699,609,2256.5725,474.61524059165,2534920,593,2345.72,334.88220461095,1859266,456,2183.9025,338.50377248984,1749726,459,2258.685,344.86662925552,1843657,465,2197,368.2075,1914679,507,2698.5075,446.03820259903,2848846,557,2863.2825,490.66710934042,3325251,611,2710.3375,466.29493374903,2991282,626
530.3953,3150.16,447.89806866953,3339528,598,2705.2675,334.99062939247,2144945,439,2344.875,359.12846846847,1993163,466,3060.59,426.5913859746,3090228,558,3070.3075,383.95183707169,2790178,491,3358.4525,502.98125550384,3998198,692,3056.365,481.42120541886,3482601,603,2256.5725,475.35630031829,2538878,571,2345.72,333.75774495677,1853023,448,2183.9025,333.47436641517,1723729,428,2258.685,343.5798728021,1836778,457,2197,368.43192307692,1915846,472,2698.5075,437.43510255206,2793898,536,2863.2825,498.82086468939,3380509,615,2710.3375,457.31301636789,2933663,603
540.4028,3150.16,441.00603540773,3288141,608,2705.2675,329.55333437451,2110130,447,2344.875,364.35891891892,2022192,491,3060.59,431.28064605191,3124197,560,3070.3075,388.35186459337,2822153,487,3358.4525,510.75367970814,4059981,692,3056.365,488.14846557921,3531266,623,2256.5725,472.67515446546,2524558,575,2345.72,334.27233429395,1855880,458,2183.9025,337.42174501838,1744133,464,2258.685,343.66404788627,1837228,470,2197,367.95230769231,1913352,462,2698.5075,444.25912008768,2837483,554,2863.2825,488.69189907039,3311865,613,2710.3375,465.02883865939,2983160,590
550.4102,3150.16,446.97156652361,3332620,599,2705.2675,334.07215367796,2139064,436,2344.875,358.41765765766,1989218,464,3060.59,425.87217007178,3085018,564,3070.3075,382.59749552773,2780336,475,3358.4525,501.27789659077,3984658,652,3056.365,479.87503455903,3471416,633,2256.5725,473.76577419959,2530383,586,2345.72,333.55259365994,1851884,456,2183.9025,332.39794931321,1718165,441,2258.685,342.76842499065,1832440,468,2197,367.37365384615,1910343,459,2698.5075,436.89776107719,2790466,549,2863.2825,496.57149181054,3365265,623,2710.3375,456.72299298519,2929878,597
560.4177,3150.16,439.76931330472,3278920,600,2705.2675,328.40621583633,2102785,427,2344.875,363.64594594595,2018235,468,3060.59,430.44367752623,3118134,547,3070.3075,387.61565983212,2816803,480,3358.4525,510.47666373129,4057779,677,3056.365,485.99212054189,3515667,602,2256.5725,471.57161580228,2518664,587,2345.72,333.08015129683,1849261,445,2183.9025,337.46275875411,1744345,455,2258.685,343.07762813318,1834093,480,2197,367.27942307692,1909853,455,2698.5075,442.8972913731,2828785,557,2863.2825,487.38792976243,3303028,607,2710.3375,463.18503507405,2971332,587
570.4252,3150.16,446.38318133047,3328233,589,2705.2675,332.61471185382,2129732,463,2344.875,357.23027027027,1982628,459,3060.59,424.14149641082,3072481,549,3070.3075,381.33067290491,2771130,478,3358.4525,500.04918857718,3974891,654,3056.365,477.00677356926,3450667,608,2256.5725,471.41246957499,2517814,571,2345.72,332.82168587896,1847826,454,2183.9025,332.07235442058,1716482,433,2258.685,342.20014964459,1829402,477,2197,365.97384615385,1903064,463,2698.5075,435.34476279944,2780547,574,2863.2825,494.79873100192,3353251,647,2710.3375,454.70335151988,2916922,583
580.4326,3150.16,437.98605150215,3265624,581,2705.2675,327.97360612213,2100015,427,2344.875,362.61747747748,2012527,478,3060.59,429.53119823302,3111524,560,3070.3075,386.51919636714,2808835,487,3358.4525,508.68788526859,4043560,658,3056.365,483.98507050042,3501148,604,2256.5725,470.49990638457,2512940,581,2345.72,331.85536743516,1842461,448,2183.9025,336.77055523312,1740767,449,2258.685,342.48952487841,1830949,467,2197,366.44288461539,1905503,466,2698.5075,441.60012525442,2820500,550,2863.2825,485.93064777925,3293152,598,2710.3375,461.83055339049,2962643,590
590.4401,3150.16,445.01059549356,3317999,590,2705.2675,332.00437295018,2125824,417,2344.875,356.17477477478,1976770,470,3060.59,422.95485919382,3063885,539,3070.3075,380.25952937939,2763346,473,3358.4525,498.13335010693,3959662,657,3056.365,475.84462261543,3442260,599,2256.5725,470.32278599513,2511994,594,2345.72,332.63508645533,1846790,446,2183.9025,331.17353453279,1711836,438,2258.685,341.67564534231,1826598,499,2197,365.42346153846,1900202,459,2698.5075,434.84264913105,2777340,544,2863.2825,492.67404456249,3338852,631,2710.3375,454.57272018706,2916084,572
600.4475,3150.16,437.19071888412,3259694,578,2705.2675,327.79525222552,2098873,427,2344.875,361.31927927928,2005322,474,3060.59,428.54168967421,3104356,547,3070.3075,385.91674693821,2804457,486,3358.4525,507.64259655303,4035251,667,3056.365,482.97995576445,3493877,638,2256.5725,468.99251076577,2504889,585,2345.72,331.21992074928,1838933,457,2183.9025,336.42387308957,1738975,456,2258.685,341.01608679387,1823072,491,2197,366.125,1903850,482,2698.5075,440.26115547205,2811948,568,2863.2825,485.6499926221,3291250,629,2710.3375,460.03943881528,2951153,574
