"Time","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14"
13960.4048,183.19071713147,178.24588986433,178.42657203238,167.77493514269,174.42973490898,186.90755800048,182.93879912228,177.38824609001,192.02640079761,175.56736258034,242.80304058098,189.51425035925,190.51580877955,172.5066815589
13970.4123,182.40374501992,178.97597765363,178.88942940309,167.27583316703,173.31655221974,186.47584309974,182.44604029523,178.13425630386,191.90101694915,175.20498183705,239.05207294202,189.41058598116,190.1377935489,172.94395468507
13980.4197,182.73378486056,178.30893854749,178.07544160453,167.82111355019,173.80872724369,186.45834329905,182.95463794135,177.57919725503,191.44175473579,175.68364536346,237.60400622481,189.7815743254,190.20397910769,172.63289321473
13990.4272,181.60832669323,179.0278132482,178.65632600981,167.5877070445,172.98267326733,185.91238140796,182.24328745262,178.19809288222,191.11066799601,175.24450121752,234.12102469973,189.39936931183,189.5608229337,172.75304160517
14000.4347,181.81486055777,178.12150837989,177.44471470154,167.60989822391,173.09358032578,185.69409232241,182.8127668063,177.31834503671,190.54432701894,175.57275158676,232.51318782172,189.60450263452,189.21446513297,172.32171207467
14010.4421,180.94916334661,178.87865123703,177.76597950477,167.26848932349,172.09110507825,185.05146296739,182.25234390585,178.19162942866,190.38616151545,175.26541854617,228.90539084634,189.09057161105,188.90076153263,172.70441581236
14020.4496,181.2525498008,178.16041500399,177.07280992065,167.7900618639,172.61717502395,185.32013872279,182.67903451027,177.29911426748,189.87433698903,175.45052093729,227.70555843741,189.84815583586,188.84382600375,172.56204874546
14030.457,180.35900398406,178.73607342378,177.57988755533,167.47371782079,171.87312360268,184.60914454277,182.11510073808,178.18500638366,189.77296111665,175.36808909824,224.9289334025,189.41389908989,188.44376221044,172.56982727672
14040.4645,180.69115537849,178.26077414206,176.73423980223,167.87531430852,171.9880629192,184.80475165431,182.82242170357,177.6682891797,189.48889332004,175.37503492875,223.91468816089,189.96642982596,188.29978868466,172.65890143205
14050.4719,179.8822310757,178.84712689545,177.19398700108,167.22115346238,171.13893324816,184.08307422467,182.34374625973,178.2976380466,189.33212362911,175.46269609996,220.76744742828,189.25894140188,188.00677803915,172.51310383342
14060.4794,180.3322310757,178.2294094174,176.36448821723,167.93127120335,171.58775151709,184.10264689468,182.69008577698,177.5248563677,189.00666001994,175.53043790667,219.93587646143,189.86971100112,187.78772776205,172.45183294108
14070.4869,179.45011952191,178.91201117318,176.85689222058,167.51470764319,170.75734589588,183.54628079407,182.20219429483,178.29699968082,188.65834496511,175.33359945711,217.21124456327,189.36615839055,187.54475499382,172.51884797958
14080.4943,179.49705179283,178.13611332801,176.02356553292,167.82175214528,171.13733631428,183.72885274655,182.40682226212,177.57389083945,188.55760717847,175.57079557702,216.35629065081,189.99976049816,187.2648219768,172.49958115601
14090.5018,179.01422310757,178.84018355946,176.37198452889,167.39525044901,170.14867454487,183.19413218528,182.08047077598,178.21740344718,188.19042871386,175.0372440222,213.8286580743,189.35777582628,187.17870100873,172.58582312817
14100.5092,179.21677290837,178.1855546688,175.88819330914,167.77050488924,170.78513254551,183.54054054054,182.44759624975,177.67184008937,188.15461615155,175.70939283861,213.01743745262,190.08342647294,186.81643475141,172.53412581276
14110.5167,178.53521912351,178.82817238627,176.13501335779,167.48648972261,169.97177419355,182.88611177549,182.06032315979,178.22083466326,187.63613160518,175.18230809149,210.66310203104,189.29207248922,186.83238307883,172.34947544776
14120.5242,178.84059760956,178.28834796488,175.46317636269,167.948553183,170.32585435963,183.10324483776,182.33329343706,177.68197414619,187.78325024925,175.59678256357,209.92214995411,189.94120229922,186.52932498704,172.56097171806
14130.5316,178.15183266932,178.61113328013,175.61330196579,167.35266413889,169.52950335356,182.13601211831,181.83032116497,178.03690552186,187.05100697906,174.95988184104,207.4983041379,188.79762094843,186.30305809178,172.08364912841
14140.5391,178.15976095618,177.92043096568,175.16555684038,167.57728996208,169.79132066433,182.30598740333,182.00582485538,177.57277369933,187.05140578265,175.30106582572,206.65280715055,189.85841449784,185.69327379291,172.31449200207
14150.5465,177.84996015936,178.62194732642,175.43901271981,167.33163041309,169.1794155222,181.83991070717,181.95842808697,180.23021066071,186.76606181456,174.86339866672,205.11136826144,189.09504231199,186.22897811092,172.17591447605
14160.554,177.97083665339,178.20905826018,175.37294150485,167.84857313909,169.68320824018,182.34278083393,182.09407540395,185.83474305777,187.18863409771,175.58436788951,204.49132117633,189.80109372505,185.73350344883,172.58694004547
14170.5615,177.49956175299,178.78220271349,175.30308226006,167.39169826382,168.90989300543,181.68006059157,181.89415519649,194.60740504309,186.45040877368,174.97740609157,202.69390686724,188.90902921922,185.60958494478,171.99309904663
14180.5689,177.34282868526,178.02621707901,174.93010088122,167.83867491519,169.08304056212,181.81762736188,181.96301615799,204.19011330993,186.54484546361,175.26074807393,201.99090219864,189.86236627814,184.91730792233,172.35150983286
14190.5764,177.26211155379,178.84441340782,174.97077235934,167.44286569547,168.84593580326,181.37188073029,182.21819269898,215.58526172997,186.15832502493,174.87313879685,200.57060771717,189.0520517324,185.46166420797,172.03785551877
14200.5838,177.24250996016,178.3378292099,174.79014314765,167.99640790261,168.98051740658,181.99142948258,182.21731498105,226.18512607724,186.65124626122,175.6880763243,200.18207573521,189.88196551174,185.00574139787,172.49240097331
14210.5913,177.0641434263,178.74676775738,174.66274572351,167.43204949112,168.57301980198,181.15977038986,182.43139836425,237.53319502075,185.94404785643,175.08382898886,198.44902438051,189.12833306722,185.29576173199,171.95807571104
14220.5987,177.07657370518,178.35003990423,174.6891423103,168.11394931152,168.81511497924,181.55724308379,182.47348892879,247.95260134057,186.34887337986,175.45942277753,198.0989984438,189.95201979882,184.62409792273,172.45179305118
14230.6062,177.02103585657,178.90893854749,174.63072690299,167.66350029934,168.3579926541,181.01821733238,182.74570117694,258.06986115544,185.66707876371,175.09588439583,196.91859861937,189.27007823727,185.30465292453,172.11392556544
14240.6137,176.97920318725,178.53587390263,174.60847721201,168.22817800838,168.74928137975,181.61544287651,182.5636544983,267.17431375678,186.31322033898,175.71118917409,196.43825066837,189.93154239183,184.50209321797,172.53412581276
14250.6211,176.84007968128,178.66125299282,174.47139040632,167.59672720016,168.42578249761,180.75759387706,182.51557949332,276.29316948612,185.61351944168,175.03081713305,195.18850005985,189.0750039917,184.96874127826,171.85248713551
14260.6286,176.47697211155,178.53914604948,174.74237409785,168.05408102175,168.57561481955,181.27836243323,182.49239976062,284.48846951803,186.07653040877,175.69402419065,194.81728582259,189.79965671404,184.23300506359,172.37759782999
14270.636,176.5241434263,178.516839585,174.27501096535,167.60490919976,168.09721335037,180.31515586383,182.93644524237,291.33254867539,185.28450648056,175.06446848429,193.62615218866,189.07356698068,184.66349029146,171.80090948981
14280.6435,176.21792828685,178.3748603352,174.46361497667,168.15717421672,168.15342542319,180.93055887746,182.35818870936,298.56040536227,186.03441674975,175.45415352681,193.27468975699,189.67539517803,184.07236553566,172.36786469345
14290.651,176.40952191235,178.50917797287,173.87946090355,167.58335661545,168.03321622485,180.30471179144,182.81958906842,303.92000478774,185.10540378863,175.99289449523,192.16312198236,188.93617276066,184.37761652247,171.92787905381
14300.6584,176.20673306773,178.41380686353,174.22696279756,168.09107962483,168.00259501757,180.88200589971,182.52922401755,310.8240504309,185.80259222333,181.01788351762,191.87019672,189.60889350152,183.98177903592,172.37400773864
14310.6659,176.21019920319,178.66213088587,174.11120858088,167.88225903013,168.01788565953,180.264450291,182.90995411929,316.07819980849,185.16913260219,188.55203385094,191.15542077331,189.22732715951,184.39882779794,171.91734811919
14320.6733,176.07203187251,178.60155626496,174.30962159576,168.04055078827,168.01816512296,180.69473012836,182.79688809096,321.55908873284,185.71006979063,199.03345175841,190.73353018635,189.6880089414,184.01060563773,172.53472416132
14330.6808,176.44326693227,178.95993615323,174.01447426133,167.8415086809,167.95732194187,180.23303834808,183.18543786156,325.66677306096,185.17144566301,209.65250888188,190.40018355213,189.57448507105,184.52422152227,172.02628744665
14340.6882,175.81900398406,178.82230646449,174.27859962518,168.17270005987,168.00419195145,180.4429163677,182.76975862757,330.68500638366,185.78416749751,221.81833060557,189.92949203942,189.84396455373,183.65013356724,172.56739399258
14350.6957,176.49784860558,178.92382282522,174.03102197057,167.97417681102,167.82637336314,180.05815992984,183.54542190305,333.29608203,185.15868394816,232.54093648956,189.49371533458,189.55959604024,184.36641282246,172.0609118832
14360.7032,175.71912350598,178.85702314445,174.37724789665,168.30604669727,167.74584797189,180.30554891174,182.84444444444,337.72558250878,185.67956131605,244.03908027624,188.94684968676,189.6555564426,183.6738965751,172.63313255415
14370.7106,176.29597609562,178.84521149242,173.96578810957,168.06405907005,167.95764132865,179.83261580164,183.55870736086,339.51472231088,185.13124626122,254.04375074847,188.64682175492,189.52838096759,184.24815597464,171.9380509793
14380.7181,175.65123505976,178.81508379888,174.21759240799,168.14583915386,167.60783296072,180.32312843817,183.0416118093,343.3668209384,185.79668993021,264.12378747355,188.03595227645,189.56410665815,183.38184282923,172.6253939128
14390.7255,175.98984063745,178.79261771748,173.53861796722,168.04214727599,167.87551900351,179.74507693534,183.48781168961,344.25315193106,185.10691924227,272.98790467446,187.7575914768,189.68513491937,184.05203141821,172.12274123419
14400.733,175.6441434263,178.97749401437,174.17512659994,168.0818599082,167.46630469499,180.27130670494,183.19541192899,347.92563038621,185.57068793619,282.05640493394,187.33526196082,189.65288200543,183.63932857542,172.77103195181
14410.7405,176.0074501992,178.77374301676,173.68080864468,168.20027938535,167.75870328968,179.89041696564,183.57777777778,348.45335939994,185.10787637089,289.72795497186,187.19983240892,189.6716429826,184.19321398668,172.18708364913
14420.7479,175.30418326693,179.00191540303,174.16902587823,168.17876671323,167.42646119451,180.01853623535,183.07301017355,351.4313357804,185.64219341974,297.39714981438,186.60887434659,189.6248602906,183.23487899207,172.48589891898
14430.7554,175.6071314741,178.55474860335,173.2412376889,167.97732987428,167.46550622804,179.74204735709,183.66993816078,350.47023619534,184.64319042871,303.11265019361,186.36087945413,189.33063228485,183.5750169451,171.78419562009
14440.7628,175.01266932271,178.94904229848,173.97081223334,167.82466573538,167.18388693708,179.84286055968,182.97115499701,353.94992818385,185.34289132602,309.50652668556,185.52108854395,189.56733993294,182.99689007615,172.47185767282
14450.7703,175.59641434263,178.56264964086,173.08967662188,167.94396328078,167.28932449697,179.51371282787,183.56556951925,352.28906000638,184.63302093719,314.58816015329,185.71321974383,189.42008622066,183.33639009609,171.78252024413
14460.7778,175.10470119522,178.89880287311,173.75409705331,167.99341448813,166.98961992974,179.70712748146,182.96082186316,355.83725662305,185.26309072782,320.07500698575,184.94150273333,190.62386236628,182.87787568279,172.38318241653
14470.7852,175.56498007968,178.7816839585,173.30683041589,168.14196767112,167.60284254232,179.6942517739,183.78771194893,354.59068783913,184.78803589232,324.85685202188,185.1930090579,196.16669327798,183.50249192616,171.81678567155
14480.7927,175.15179282869,178.81608140463,173.84752183101,168.40127719018,166.96135419994,179.70916048792,183.0784759625,357.46121927865,185.29714855434,328.84375873219,184.7506883205,205.51005907712,182.90395119812,172.50025928438
14490.8001,175.51661354582,178.58826815643,173.0543482595,170.94224705648,167.6306691153,179.49214701427,183.50732096549,355.10333546122,184.50863409771,332.66548241587,184.6507322134,218.53612486029,183.56150073761,171.97195739758
14500.8076,174.96083665339,179.10937749401,173.57063678775,176.13490321293,167.01437240498,179.70206489676,183.10229403551,357.56567187999,184.97012961117,335.4399025987,183.87853637125,232.29873862366,183.13894980264,172.48099246081
14510.815,175.56733067729,178.77422186752,173.07719606045,183.96926761126,167.65302618972,179.78302638922,183.70588469978,356.37547877434,184.6520438684,339.63941559219,184.44930369897,247.97900367236,183.65635341494,172.11396545534
14520.8225,174.81513944223,179.35830007981,173.81669923043,192.22123328677,167.26213669754,179.762895639,183.04225014961,358.46237631663,185.13359920239,341.72312482536,183.63644706915,262.56302889989,183.19779913082,172.54545454546
14530.83,175.43737051793,178.83922585794,173.17815702381,201.33442426661,167.7556691153,179.92517738978,183.6276481149,356.2338413661,184.75900299103,344.86367809668,184.02047005307,278.36037042951,183.76543997448,172.11986916112
14540.8374,174.57354581673,179.21316839585,173.75317995135,209.49606864897,167.14084956883,179.64872837439,182.92571314582,357.92642834344,184.7861216351,345.79374076883,183.13056143011,291.27714354143,183.16801562936,172.30922653476
14550.8449,175.24749003984,178.77390263368,172.9044220264,218.07531430852,167.50199616736,179.74300406601,183.53736285657,354.95172358762,184.52889332004,348.20470240709,183.2656717609,306.67096439406,183.67078665125,172.16426662412
14560.8523,174.74952191235,179.28854748603,173.73930379999,225.73035322291,167.16472373044,179.76066331819,182.81982844604,357.5599664858,184.90532402792,348.99624765478,182.62571325965,318.63116717228,183.35337506479,172.62060712434
14570.8598,175.3493625498,179.32063048683,173.01842178715,234.11945719417,167.77806611306,180.09953759069,183.5232395771,355.08817427386,184.61794616152,351.89106223305,183.11025098759,332.41621427431,183.82241537419,172.24484422993
14580.8673,174.7996812749,182.78559457303,173.74703935564,240.46437836759,167.16660012776,179.62102367855,183.04532216238,357.04995212257,184.76977068794,351.818290687,182.25022944017,342.5567220182,183.604042901,172.66392755994
14590.8747,175.36673306773,189.49477254589,173.35109055385,248.30696467771,168.00243532418,180.14669536793,183.62118491921,354.74788541334,184.94584247258,354.2239032374,182.89142492319,355.10981159189,183.81806945497,172.37073676652
14600.8822,174.91593625498,200.39808459697,173.94449539455,253.34316503692,167.43400670712,179.80379494539,183.11833233593,356.0898898819,184.88925224327,353.69091054249,182.34380112525,363.32488424078,183.77437103784,172.75060832103
14610.8896,175.50338645418,211.38902633679,173.43307149408,260.12460586709,167.97636537847,180.25556087061,183.70963494913,353.52377912544,184.90600199402,355.91768791665,182.58545149834,374.76405077439,183.94533710777,172.57461406518
14620.8971,175.11430278885,225.00957701516,174.08680569401,264.51726202355,167.52710795273,179.79805469186,182.85322162378,354.45786785828,184.78001994018,354.33272124865,181.82965564024,381.144738943,183.92974761772,172.69057401572
14630.9046,175.4993625498,236.59269752594,173.70313808366,270.12851726202,168.03513254551,180.27704695846,183.35735088769,351.32764123843,184.76570289133,356.25967027264,182.46283069311,390.76041832987,183.8798293529,172.54114643584
14640.912,174.98505976096,250.59848363927,174.25503409227,273.06920774297,167.4089348451,179.76094235829,183.09048473968,352.56056495372,184.69395812562,354.55766236877,181.39172419297,395.62146734792,183.93816036043,172.56480114883
14650.9195,175.62653386454,261.3362330407,173.81446628654,278.52452604271,167.96678377515,180.18675755401,183.462278077,349.38501436323,184.67896311067,356.47658776097,182.00203503452,404.72828516685,183.91001156254,172.55590570027
14660.9269,175.06079681275,273.92186751796,174.39335699191,280.7152265017,167.41675982114,179.72462728215,183.28565729104,350.24776571976,184.70656031904,354.55011775977,181.16962611229,408.03404917771,183.8144810813,172.66648051378
14670.9344,175.7119123506,283.76205107741,174.16675306033,285.97689084015,168.05054295752,180.20676871562,183.62509475364,347.75119693584,184.73080757727,356.24561893737,181.92618012051,416.21427430944,183.87616123759,172.76995492441
14680.9418,175.10183266932,294.91504389465,174.36887435703,287.20921971662,167.40526189716,179.53336522363,183.0408138839,347.52788860517,184.4777666999,353.7275557862,180.94541319181,418.07532332748,183.97846975798,172.43065140213
14690.9493,175.47362549801,302.49557063049,173.88372742135,290.62290959888,167.85647556691,179.87953440166,183.35411928985,344.20802744973,184.61591226321,354.58476707517,181.48453772794,425.10238703497,183.80220086918,172.77789301528
14700.9568,175.19494023904,313.2298084597,174.33195103473,292.01337058471,167.44474608751,179.43633899386,183.21775384002,344.53004308969,184.34879361914,352.90567242825,180.74574039344,426.01592687211,183.77680315777,172.42526626511
14710.9642,175.54490039841,319.60945730247,173.94046812074,295.59880263421,167.75978122006,179.98194211911,183.38839018552,341.36821736355,184.59780658026,353.72763562333,181.23773991461,433.23754590452,183.71037837407,173.83984203598
14720.9717,175.41593625498,329.09565043895,174.5413293991,296.02171223309,167.47919993612,179.60898509129,183.33716337522,341.17610916055,184.37974077767,351.33858927787,180.88970910977,433.55448666773,184.17479366851,178.11843312458
14730.9791,175.70645418327,334.25893854749,174.25252203038,299.40850129715,167.91352603002,180.20094873635,183.40953520846,338.19665655921,184.63720837488,352.57538621213,181.1546626232,438.663739422,183.82899405925,185.28640950975
14740.9866,175.31597609562,341.65590582602,174.15758204075,298.54009179804,167.43396678378,179.07274974089,183.30576501097,336.1309048835,184.04107676969,349.16111133288,180.14428793743,438.27446910426,183.79980862007,194.57321791855
14750.9941,175.61812749004,346.13854748603,174.152119303,301.87958491319,167.80309805174,179.91529139759,183.18791143028,333.25235397383,184.52586241276,350.47570955251,180.79370336379,443.68856777902,183.70758741677,205.33060752324
14761.0015,175.34880478088,352.696528332,174.1565054428,300.67890640591,167.26964228681,179.30347604241,183.06910033912,330.78546919885,183.92538384846,347.17184942717,180.25354135908,442.29263132684,183.93026593836,215.50325102717
14771.009,175.55115537849,356.45706304868,174.24905299254,303.9672720016,167.73219418716,180.12241887906,183.10552563335,327.56519310565,184.54995014955,348.22557981717,180.63349427397,447.6152003832,183.68103345162,226.8998763413
14781.0164,175.51007968128,362.45965682362,174.28617568484,303.25751347037,167.45700255509,179.25428525871,183.18555755037,324.53706511331,184.14472582253,345.26254440941,180.0717050397,446.02862046942,184.11466847414,236.97223662691
14791.0239,175.33932270916,364.47150837989,174.24478647474,305.19161843943,167.63909294155,179.88176672248,183.01360462797,320.11821736355,184.69878364905,346.00419144944,180.43266429911,449.3691521635,183.54650930984,247.39826080019
14801.0313,175.31697211155,368.86400638468,174.05562422744,303.56619437238,167.35847173427,179.23060671291,183.02078595651,316.08941110757,183.65551345962,342.0367649994,179.77814133514,447.6134440364,184.09720505562,256.14615660776
14811.0388,175.38498007968,371.13715083799,174.1803500937,306.05914987029,167.65043117215,179.97895240373,183.07528426092,312.28650654325,184.48677966102,342.89980439903,180.31662742907,450.99381286923,183.65599457757,265.87231241773
14821.0463,175.463187251,374.56392657622,174.06623071095,303.96974655757,167.17023315235,178.85107231125,183.20933572711,308.14590647941,183.75034895314,338.88647159794,179.84617533219,448.84887434137,183.92009887963,272.94172085045
14831.0537,175.49573705179,376.14581005587,174.25599106822,306.23424466174,167.47792238901,179.84242206809,183.04276880112,303.89662464092,184.44263210369,339.69901401142,179.96592314752,452.41521634999,183.5199952155,282.06278670868
14841.0612,175.54880478088,380.47158818835,174.15961561466,304.87088405508,167.19514532098,179.24057243084,183.28633552763,300.24453399298,183.80697906281,335.96578978883,179.74629903037,450.43561392304,184.21454487461,288.22302445251
14851.0686,175.48270916335,381.32031125299,174.47238725627,306.63819596887,167.50107793037,179.83002471498,182.97530420906,296.38034631344,184.63740777667,335.95636900723,179.92737719963,452.33059236788,183.59519157928,295.61945031713
14861.0761,175.46183266932,383.50482841181,174.15929662267,304.70297345839,167.33316033216,179.0352387786,183.20825852783,291.68748005107,183.59306081755,331.44577062792,179.71928494474,449.84332588217,184.06168015629,300.4787985161
14871.0836,175.56147410359,384.56316839585,174.6587981977,306.14647774895,167.50758543596,179.64087538866,183.06251745462,288.83242898181,184.43517447657,330.92479342142,179.79138901081,452.15184416414,183.67796339859,307.77051338306
14881.091,175.83035856574,387.31380686353,174.21440248814,304.97964478148,167.57936761418,179.16463366021,183.55611410333,284.27748962656,183.81347956132,326.66903516826,179.62754878097,450.45960402363,184.49774729875,311.31548924967
14891.0985,175.45211155379,387.7938547486,174.60748036206,306.11654360407,167.38993133184,179.63366020888,182.94661879114,280.68556495372,184.49164506481,324.79413995449,179.92534216512,451.36639789238,184.0081735178,317.59607483346
14901.1059,175.78804780877,388.75015961692,174.22644443558,304.45823188984,167.42023315235,179.02878099338,183.38659485338,276.29149377593,183.86500498505,319.81741247854,179.68724312677,448.54686252595,184.35393325625,319.60237743827
14911.1134,175.33996015936,388.85718276137,174.59755173651,304.75693474356,167.21977802619,179.46986366898,182.84041492121,273.07975582509,184.28111665005,316.96798530997,179.52946809784,448.75894140188,183.8144810813,325.35617695161
14921.1209,175.69179282869,389.45937749401,174.19155468719,303.36459788465,167.32254072181,178.91907837041,183.16441252743,268.58797478455,183.58344965105,311.94575066864,179.55121503531,446.60849433179,184.17638850126,326.6315768479
14931.1283,175.33565737052,389.90295291301,174.71378444117,303.63025344243,167.23279303737,179.4003428207,182.70301216836,265.93955473987,184.12466600199,308.65171051056,179.40453293963,446.56534408431,183.71895060006,331.46699110455
14941.1358,175.766812749,390.19616919394,173.94840304637,302.36483735781,167.29104120089,178.83931276409,183.41907041692,261.45419725503,183.55904287139,303.7491118119,179.39455728024,444.37482037362,184.39173079223,331.83034823886
14951.1432,174.95326693227,390.14952114924,174.66581602137,302.54304530034,167.05880709039,179.24870445667,182.40546578895,259.00414937759,183.89619142572,299.89952496906,179.21383823471,443.39270317739,183.56050396715,336.11328732698
14961.1507,175.74665338645,389.23491620112,174.03289604849,300.6929954101,167.19706164165,178.63764649605,183.11917015759,254.61263166294,183.2532003988,294.75334317991,179.30373887714,441.27574644739,184.29715721064,336.79763851769
14971.1581,175.08179282869,389.65897845172,174.48594441565,300.80131710238,167.05377674864,179.09224268516,182.49259924197,252.65572135334,184.03421734796,291.57734222187,179.27468975699,440.21766725212,183.50077748096,340.52638717141
14981.1656,175.54876494024,389.09333599362,173.91219745604,299.51981640391,167.16488342383,178.88005261899,182.97741871135,248.68257261411,183.38412761715,286.64428565726,179.20003192211,438.48331470541,184.11634304852,340.21484702222
14991.1731,174.9974501992,388.76975259378,174.44407671757,299.02470564758,166.84405940594,178.74599378139,182.31514063435,246.39103894031,183.82779661017,282.90722925233,178.93759227485,435.46870509341,183.21578086998,343.04710997647
15001.1805,175.5735059761,388.13044692737,173.86263407632,297.73777689084,167.17047269243,178.46089452284,184.05014961101,243.09212416215,183.18608175474,278.6951419105,179.08164079646,434.22006227048,184.05083529365,342.76692329172
15011.188,175.1835059761,388.2072226656,174.42701064636,296.95793254839,166.85032737145,178.77170533365,188.6517454618,241.21066070859,183.90261216351,275.41567202906,178.71876621045,431.69224014051,183.52159004824,346.0526546731
15021.1954,175.69091633466,386.5141660016,173.97846804099,296.0959090002,167.18528425423,178.79103882644,199.12339916218,237.7051548037,183.51018943171,271.09500618738,179.1766489765,429.07971419448,184.1867947849,344.64119031473
15031.2029,174.99820717132,386.26739824421,174.45416483911,294.59329475155,166.46199297349,178.89743283106,210.39289846399,235.91202521545,183.59577268195,267.30513751946,178.6985355732,424.25706530417,183.1313344763,346.46260321513
15041.2104,175.72342629482,384.1088188348,173.869572152,293.28193973259,166.8793117215,178.35107231125,225.6231797327,232.48619533993,182.78360917248,263.2901281386,178.84741231395,422.51253392943,183.98321438539,345.58323028442
15051.2178,175.08749003984,383.84884277733,174.39092467802,291.9900618639,166.64859469818,178.40839512078,238.82605226411,231.25470794765,183.59545363908,260.02546804519,178.57415905191,416.53384959285,183.21602009489,347.63229486617
15061.2253,175.73043824701,381.82881085395,173.84967502692,291.07595290361,166.90414404344,178.25687634537,254.6495112707,228.21716406001,182.98420737787,256.906430881,178.90227844061,413.831869711,183.8340576532,346.48557979975
15071.2327,175.13107569721,382.06268954509,174.41600542286,288.79876272201,166.62607793037,178.5212867735,266.829882306,227.11263166294,183.61395812562,253.29727356193,178.59790112126,407.41948746607,183.22662573263,347.97084048027
15081.2402,175.71517928287,378.90255387071,173.74863431556,287.50892037518,167.16380549345,178.46623614765,281.09116297626,224.21145866582,182.97483549352,250.39734940721,178.92278839631,403.62893182181,183.79346915992,346.70760700467
15091.2476,175.07593625498,379.17250598563,174.35667291359,284.61688285771,166.57657297988,178.29793510325,291.5495711151,223.3862910948,183.3979661017,246.72005109577,178.23833845417,396.2054127415,182.99700968861,347.0712034784
15101.2551,175.4784063745,376.12717478053,173.69835320388,282.84629814408,166.89576014053,178.37829865264,304.72527428685,220.20323970635,182.94205383849,244.14905592591,178.65643829057,392.63276385119,183.5986603405,346.60812158443
15111.2626,175.09258964143,376.70758180367,174.48949320148,279.82682099381,166.56028425423,178.5491907837,313.91526032316,219.85608841366,183.48821535394,241.03908027624,178.36439088624,385.72884400447,183.26294804832,347.53205153776
15121.27,175.66537848606,372.87202713488,173.85569600064,277.79385352225,166.96051580965,178.70405804034,325.47640135647,217.20467602937,183.25507477567,239.06953814219,178.94509397071,381.14829155357,183.5397711415,346.33990187084
15131.2775,175.17007968128,372.51891460495,174.40097292556,273.82534424267,166.5253912488,178.37766084669,332.75356074207,216.23926747526,183.36877367896,235.75262464572,178.3584054906,373.63639629571,183.31067341813,346.84375124656
15141.2849,175.78334661355,368.93519553073,173.95458351609,271.94567950509,166.94071382945,178.65299370167,343.13736285657,214.06052505586,183.36275174477,234.12175162668,178.99034356171,369.90575602746,183.64606674375,345.89133990187
15151.2924,175.27294820717,368.34305666401,174.50556242274,267.80802235083,166.65210795273,178.5023917723,348.99178136844,213.62496010214,183.50396809571,230.96155842082,178.45078009656,362.21499281495,183.25541246362,345.86569069369
15161.2999,175.58637450199,363.21719872307,173.94377766259,265.71554579924,167.03820664325,178.81523558957,357.13963694395,210.93696137887,183.40011964108,229.28298271526,179.01819560273,357.75954015648,183.35847852956,344.44816306993
15171.3073,175.17868525896,362.03040702314,174.52462219387,261.37669127919,166.63685723411,178.34030933589,361.88721324556,210.52896584743,183.33798604187,226.05436908706,178.23147520051,350.46355580393,183.28491686934,344.25992261359
15181.3148,175.69661354582,356.14964086193,173.85717133857,259.13897425664,167.11489939317,178.87052539265,369.30337123479,208.41545643154,183.20003988036,224.90231926869,178.91967599058,346.6833386556,183.48339380408,343.29247277514
15191.3222,175.06107569721,353.59688747007,174.22776027752,254.63895430054,166.60679495369,178.25348800128,372.43558747257,207.59974465369,183.24721834497,221.74296435272,178.24400462871,339.08873543031,183.14556835852,342.41844509155
15201.3297,175.37274900398,347.54844373504,173.82798357191,252.57740969866,166.87851325455,178.71541895878,378.44615998404,205.66605489946,183.39365902293,220.5186220111,178.57156538047,335.12050934057,183.15035285674,340.51773106227
15211.3372,175.01330677291,344.13104549082,174.00777542964,248.09495110756,166.25103800703,178.11177549231,380.6987432675,205.14016118736,182.91026919242,217.39790826714,177.90199912214,328.02011815424,182.88979705753,339.87506482109
15221.3446,175.42533864542,337.81544293695,173.74516527772,246.3216523648,166.94486585755,178.77242286534,386.47500498703,203.45750877753,183.34081754736,216.4616981358,178.50492797574,325.05057480441,182.94565607432,339.05022138897
15231.3521,174.76322709163,334.7496009577,173.98755931257,242.24585910996,166.31016448419,178.33855536953,387.9636544983,202.91860836259,182.89674975075,214.01097760568,178.06807389969,317.73770557241,183.04274151748,337.13036020583
15241.3595,175.35517928287,327.80367118915,173.6457195263,240.5035322291,166.64288565953,178.70752611018,391.94063435069,201.32728215768,183.15198404786,212.88208055567,178.4394477475,315.03540635478,182.81623539731,336.21843711357
15251.367,174.78653386454,324.96927374302,174.000079748,236.59173817601,166.24556850846,178.21043609982,393.74266906044,200.8921959783,182.81176470588,210.49914175083,177.99684769163,308.47501197509,182.96634902915,334.50177510072
15261.3744,175.06784860558,318.00586592179,173.58738386698,234.74488126123,166.75255509422,178.66499242605,396.61384400559,199.25626396425,183.10364905284,209.80376032893,178.45117912294,305.33438448028,182.66317132491,333.41014799154
15271.3819,174.91151394422,315.16041500399,173.87009051398,230.95753342646,166.17051261578,178.16180339632,397.92300019948,199.09547558251,183.05670987039,207.51914095246,177.92641953633,299.49544946511,182.87313105538,331.21325142606
15281.3894,175.1071314741,308.53252194733,173.56768611189,229.3491518659,166.49205525391,178.69042493821,399.97837622182,197.32804021704,183.02440677966,206.73889265898,178.43529787319,296.57931502475,182.63530162274,330.42881646655
15291.3968,174.87856573705,305.26492418196,173.717452849,225.78064258631,166.26117853721,177.96850833134,401.3973668462,197.25035908075,182.89479561316,204.62584327971,177.93531782451,291.09723774549,182.73202822854,327.65311739599
