Time::Relative Time!!R,Channel1_R1_Area::EGFP_R1_Area!!R,Channel1_R1_IntensityMean::EGFP_R1_IntensityMean!!R,Channel1_R1_IntensitySum1::EGFP_R1_IntensitySum1!!R,Channel1_R1_IntensityMaximum::EGFP_R1_IntensityMaximum!!R,Channel1_R2_Area::EGFP_R2_Area!!R,Channel1_R2_IntensityMean::EGFP_R2_IntensityMean!!R,Channel1_R2_IntensitySum1::EGFP_R2_IntensitySum1!!R,Channel1_R2_IntensityMaximum::EGFP_R2_IntensityMaximum!!R,Channel1_R3_Area::EGFP_R3_Area!!R,Channel1_R3_IntensityMean::EGFP_R3_IntensityMean!!R,Channel1_R3_IntensitySum1::EGFP_R3_IntensitySum1!!R,Channel1_R3_IntensityMaximum::EGFP_R3_IntensityMaximum!!R,Channel1_R4_Area::EGFP_R4_Area!!R,Channel1_R4_IntensityMean::EGFP_R4_IntensityMean!!R,Channel1_R4_IntensitySum1::EGFP_R4_IntensitySum1!!R,Channel1_R4_IntensityMaximum::EGFP_R4_IntensityMaximum!!R,Channel1_R5_Area::EGFP_R5_Area!!R,Channel1_R5_IntensityMean::EGFP_R5_IntensityMean!!R,Channel1_R5_IntensitySum1::EGFP_R5_IntensitySum1!!R,Channel1_R5_IntensityMaximum::EGFP_R5_IntensityMaximum!!R,Channel1_R6_Area::EGFP_R6_Area!!R,Channel1_R6_IntensityMean::EGFP_R6_IntensityMean!!R,Channel1_R6_IntensitySum1::EGFP_R6_IntensitySum1!!R,Channel1_R6_IntensityMaximum::EGFP_R6_IntensityMaximum!!R,Channel1_R7_Area::EGFP_R7_Area!!R,Channel1_R7_IntensityMean::EGFP_R7_IntensityMean!!R,Channel1_R7_IntensitySum1::EGFP_R7_IntensitySum1!!R,Channel1_R7_IntensityMaximum::EGFP_R7_IntensityMaximum!!R,Channel1_R8_Area::EGFP_R8_Area!!R,Channel1_R8_IntensityMean::EGFP_R8_IntensityMean!!R,Channel1_R8_IntensitySum1::EGFP_R8_IntensitySum1!!R,Channel1_R8_IntensityMaximum::EGFP_R8_IntensityMaximum!!R,Channel1_R9_Area::EGFP_R9_Area!!R,Channel1_R9_IntensityMean::EGFP_R9_IntensityMean!!R,Channel1_R9_IntensitySum1::EGFP_R9_IntensitySum1!!R,Channel1_R9_IntensityMaximum::EGFP_R9_IntensityMaximum!!R,Channel1_R10_Area::EGFP_R10_Area!!R,Channel1_R10_IntensityMean::EGFP_R10_IntensityMean!!R,Channel1_R10_IntensitySum1::EGFP_R10_IntensitySum1!!R,Channel1_R10_IntensityMaximum::EGFP_R10_IntensityMaximum!!R,Channel1_R11_Area::EGFP_R11_Area!!R,Channel1_R11_IntensityMean::EGFP_R11_IntensityMean!!R,Channel1_R11_IntensitySum1::EGFP_R11_IntensitySum1!!R,Channel1_R11_IntensityMaximum::EGFP_R11_IntensityMaximum!!R,Channel1_R12_Area::EGFP_R12_Area!!R,Channel1_R12_IntensityMean::EGFP_R12_IntensityMean!!R,Channel1_R12_IntensitySum1::EGFP_R12_IntensitySum1!!R,Channel1_R12_IntensityMaximum::EGFP_R12_IntensityMaximum!!R,Channel1_R13_Area::EGFP_R13_Area!!R,Channel1_R13_IntensityMean::EGFP_R13_IntensityMean!!R,Channel1_R13_IntensitySum1::EGFP_R13_IntensitySum1!!R,Channel1_R13_IntensityMaximum::EGFP_R13_IntensityMaximum!!R,Channel1_R14_Area::EGFP_R14_Area!!R,Channel1_R14_IntensityMean::EGFP_R14_IntensityMean!!R,Channel1_R14_IntensitySum1::EGFP_R14_IntensitySum1!!R,Channel1_R14_IntensityMaximum::EGFP_R14_IntensityMaximum!!R
"Ms",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310.2312,10604.75,178.58243027888,4482419,245,10587.85,323.25071827614,8100663,476,10595.8775,174.60903544798,4379020,241,10585.7375,274.66593494313,6881755,442,10582.78,167.77926381348,4202535,242,10598.835,179.58319381328,4505024,254,10589.9625,184.53429084381,4625352,248,10589.54,334.20818704118,8376594,471,10594.1875,184.32594217348,4621973,260,10584.0475,242.75138717017,6081165,348,10588.2725,264.89266190495,6638475,421,10584.47,196.94826760339,4933948,268,10596.7225,183.06774052071,4591522,256,10591.6525,175.18915792413,4391817,255
320.2387,10604.75,178.2690438247,4474553,261,10587.85,319.66077414206,8010699,460,10595.8775,174.67084014514,4380570,249,10585.7375,277.1070445021,6942917,442,10582.78,167.34358032578,4191622,241,10598.835,179.06023279917,4491905,246,10589.9625,184.32156393377,4620020,251,10589.54,332.62843121609,8336999,473,10594.1875,184.04219341974,4614858,267,10584.0475,239.33200271446,5995506,348,10588.2725,275.94669007621,6915500,444,10584.47,196.28935813508,4917441,261,10596.7225,183.25896096647,4596318,258,10591.6525,175.20200247317,4392139,247
330.2461,10604.75,178.31537848606,4475716,249,10587.85,313.70259377494,7861387,445,10595.8775,174.53849834523,4377251,241,10585.7375,281.77337856715,7059832,440,10582.78,167.79219897796,4202859,249,10598.835,179.41999521646,4500930,258,10589.9625,184.52826650708,4625201,256,10589.54,328.87583785509,8242944,479,10594.1875,184.37647058824,4623240,272,10584.0475,237.38497465171,5946731,342,10588.2725,287.89633294761,7214970,440,10584.47,196.63619671084,4926130,273,10596.7225,183.05219090148,4591132,254,10591.6525,175.32885236747,4395319,250
340.2536,10604.75,178.13203187251,4471114,246,10587.85,310.31400638468,7776469,436,10595.8775,174.63750548268,4379734,253,10585.7375,283.789463181,7110345,476,10582.78,167.46754231875,4194727,234,10598.835,179.02052937894,4490909,254,10589.9625,184.29303810094,4619305,262,10589.54,326.66453878072,8187520,483,10594.1875,184.09810568295,4616260,262,10584.0475,234.19999201629,5866944,340,10588.2725,297.60907385978,7458381,467,10584.47,196.05173239662,4911488,262,10596.7225,183.406283641,4600013,253,10591.6525,175.25230364195,4393400,258
350.2611,10604.75,178.45135458167,4479129,250,10587.85,305.18699122107,7647986,431,10595.8775,174.92643247338,4386980,247,10585.7375,288.4813011375,7227899,472,10582.78,167.86274353242,4204626,235,10598.835,179.77481463765,4509831,247,10589.9625,184.92307999202,4635097,248,10589.54,323.298675391,8103158,478,10594.1875,184.76283150548,4632928,265,10584.0475,232.85349886232,5833213,337,10588.2725,308.91145604725,7741630,506,10584.47,196.68365799138,4927319,268,10596.7225,183.4499023165,4601107,264,10591.6525,175.43731301608,4398038,257
360.2685,10604.75,177.96685258964,4466968,241,10587.85,301.19461292897,7547937,435,10595.8775,174.88277044539,4385885,262,10585.7375,290.11374975055,7268800,468,10582.78,167.80792877675,4203253,248,10598.835,179.42972175716,4501174,247,10589.9625,184.43666467185,4622905,251,10589.54,320.0817108203,8022528,462,10594.1875,184.44175473579,4624877,260,10584.0475,229.84579457906,5757867,332,10588.2725,317.00203503452,7944388,488,10584.47,195.62290435893,4900745,265,10596.7225,183.45061999123,4601125,249,10591.6525,174.97818022259,4386528,254
370.276,10604.75,177.66980079681,4459512,249,10587.85,295.43000798085,7403476,420,10595.8775,174.4521711392,4375086,238,10585.7375,292.77800838156,7335553,468,10582.78,167.82729160013,4203738,240,10598.835,179.70804432751,4508156,254,10589.9625,184.24859365649,4618191,255,10589.54,314.90436482605,7892763,448,10594.1875,184.37228315055,4623135,272,10584.0475,227.92627040837,5709781,331,10588.2725,325.79454131918,8164737,522,10584.47,195.97716749162,4909620,264,10596.7225,183.10840875563,4592542,263,10591.6525,175.04080737165,4388098,250
380.2834,10604.75,177.49541832669,4455135,245,10587.85,291.96815642458,7316722,438,10595.8775,174.65062402807,4380063,250,10585.7375,293.43891438835,7352112,471,10582.78,167.44263015011,4194103,249,10598.835,179.0568045922,4491819,240,10589.9625,183.99948134849,4611947,260,10589.54,311.21572773699,7800311,440,10594.1875,184.27477567298,4620690,276,10584.0475,224.7418067143,5630007,325,10588.2725,331.7132995491,8313067,508,10584.47,194.90882963436,4882856,273,10596.7225,183.19437024042,4594698,256,10591.6525,174.50117675216,4374570,248
390.2909,10604.75,177.05896414343,4444180,240,10587.85,285.39872306465,7152092,403,10595.8775,174.14737429722,4367442,249,10585.7375,295.65990820196,7407759,470,10582.78,167.65518205046,4199427,237,10598.835,179.19365383082,4495252,257,10589.9625,183.5390384999,4600406,249,10589.54,305.57656399617,7658971,427,10594.1875,184.16785643071,4618009,273,10584.0475,222.88188096284,5583414,314,10588.2725,338.75535692909,8489548,542,10584.47,194.81646175954,4880542,262,10596.7225,182.50639926638,4577443,253,10591.6525,174.24951134868,4368261,247
400.2984,10604.75,176.72426294821,4435779,239,10587.85,281.33579409417,7050275,400,10595.8775,173.92491726145,4361863,239,10585.7375,295.2479744562,7397438,460,10582.78,166.90741775791,4180697,245,10598.835,178.46699354222,4477023,243,10589.9625,183.34546179932,4595554,246,10589.54,300.8150335142,7539628,433,10594.1875,183.5021335992,4601316,278,10584.0475,219.57219272684,5500503,333,10588.2725,342.69849567056,8588367,511,10584.47,194.11220661025,4862899,267,10596.7225,182.52151030661,4577822,249,10591.6525,173.85204834656,4358297,249
410.3058,10604.75,176.86721115538,4439367,244,10587.85,277.08747007183,6943812,383,10595.8775,174.06256230312,4365315,251,10585.7375,298.11570544801,7469289,469,10582.78,167.2203768764,4188536,232,10598.835,179.1653511919,4494542,254,10589.9625,183.44169160184,4597966,258,10589.54,297.50379029684,7456635,440,10594.1875,184.00741774676,4613986,274,10584.0475,218.72396311525,5479254,313,10588.2725,349.79174813455,8766131,544,10584.47,194.73359412422,4878466,271,10596.7225,182.33666919182,4573186,245,10591.6525,174.38413977422,4371636,259
420.3133,10604.75,176.63047808765,4433425,243,10587.85,274.23651237031,6872367,385,10595.8775,174.09039435384,4366013,246,10585.7375,297.75386150469,7460223,480,10582.78,167.03265729799,4183834,239,10598.835,178.51538706848,4478237,241,10589.9625,183.67644125274,4603850,266,10589.54,293.62743376955,7359478,421,10594.1875,183.67110667996,4605553,264,10584.0475,216.05404973853,5412370,309,10588.2725,353.83320697498,8867414,534,10584.47,193.96032252914,4859094,263,10596.7225,182.67333838364,4581630,257,10591.6525,173.76963580518,4356231,251
430.3207,10604.75,176.70203187251,4435221,252,10587.85,269.64241819633,6757239,378,10595.8775,173.89584911679,4361134,248,10585.7375,300.42590301337,7527171,465,10582.78,167.43137176621,4193821,242,10598.835,179.17172925138,4494702,250,10589.9625,183.24747656094,4593098,254,10589.54,289.20403766358,7248610,426,10594.1875,184.17483549352,4618184,279,10584.0475,215.27016885554,5392733,306,10588.2725,359.72271657157,9015011,544,10584.47,194.52666453776,4873282,263,10596.7225,182.3776962641,4574215,260,10591.6525,174.12704934381,4365191,256
440.3282,10604.75,176.76585657371,4436823,241,10587.85,266.72621707901,6684159,374,10595.8775,173.93755731887,4362180,244,10585.7375,300.01253242866,7516814,484,10582.78,167.02459278186,4183632,236,10598.835,178.6674639241,4482052,242,10589.9625,183.49088370237,4599199,255,10589.54,285.35074210022,7152031,410,10594.1875,183.88546360917,4610928,263,10584.0475,212.71330485809,5328681,299,10588.2725,362.51298830853,9084938,567,10584.47,193.94419607217,4858690,266,10596.7225,182.88425501376,4586920,257,10591.6525,174.01360245722,4362347,252
450.3356,10604.75,176.66996015936,4434416,245,10587.85,262.67086991221,6582532,374,10595.8775,173.92236532557,4361799,244,10585.7375,301.76112552385,7560625,466,10582.78,167.36034813159,4192042,236,10598.835,179.10364346648,4492994,271,10589.9625,183.4030321165,4596997,249,10589.54,281.64056016598,7059039,405,10594.1875,184.39278165504,4623649,277,10584.0475,211.97608877889,5310213,297,10588.2725,367.35154223694,9206197,557,10584.47,194.28624461121,4867259,258,10596.7225,182.5404090746,4578296,257,10591.6525,174.32897203718,4370253,251
460.3431,10604.75,176.61454183267,4433025,249,10587.85,259.61117318436,6505856,374,10595.8775,173.90127198054,4361270,247,10585.7375,301.1333466374,7544896,475,10582.78,167.07649313318,4184932,247,10598.835,178.64972494619,4481607,246,10589.9625,183.57686016358,4601354,250,10589.54,277.69230769231,6960080,404,10594.1875,183.94644067797,4612457,267,10584.0475,209.71805516746,5253647,295,10588.2725,370.09532740114,9274959,543,10584.47,193.39306243015,4844883,257,10596.7225,183.01088473346,4590096,255,10591.6525,173.7842753999,4356598,261
470.3506,10604.75,176.26195219124,4424175,249,10587.85,255.12346368715,6393394,362,10595.8775,174.0087324056,4363965,243,10585.7375,302.62642187188,7582305,454,10582.78,167.09653465347,4185434,232,10598.835,179.14605756199,4494058,271,10589.9625,182.88410133653,4583990,243,10589.54,273.45096552825,6853775,404,10594.1875,184.22927218345,4619549,269,10584.0475,208.64109217197,5226668,291,10588.2725,373.24560073421,9353908,573,10584.47,193.92379849912,4858179,301,10596.7225,181.9626011722,4563804,254,10591.6525,173.94084327257,4360523,251
480.358,10604.75,176.44454183267,4428758,243,10587.85,252.73894652833,6333638,356,10595.8775,173.74616212768,4357380,248,10585.7375,301.62043504291,7557100,457,10582.78,166.75966145002,4176996,236,10598.835,178.54616120545,4479009,254,10589.9625,183.32822661081,4595122,243,10589.54,269.83370571337,6763112,383,10594.1875,183.58317048853,4603348,269,10584.0475,206.50852261387,5173245,294,10588.2725,374.3420454092,9381386,572,10584.47,193.32117196232,4843082,262,10596.7225,182.67026833061,4581553,251,10591.6525,173.7812437672,4356522,241
490.3655,10604.75,175.68079681275,4409588,260,10587.85,248.72358339984,6233013,357,10595.8775,173.78021452211,4358234,235,10585.7375,302.78531231291,7586286,454,10582.78,167.22177419355,4188571,244,10598.835,178.97464721359,4489758,246,10589.9625,182.9714342709,4586179,249,10589.54,265.64917810405,6658231,382,10594.1875,183.98253240279,4613362,263,10584.0475,205.75625723524,5154400,290,10588.2725,377.50273333067,9460596,561,10584.47,193.30903720262,4842778,275,10596.7225,181.89262788565,4562049,264,10591.6525,173.78471418884,4356609,252
500.3729,10604.75,176.27709163347,4424555,251,10587.85,246.45530726257,6176170,359,10595.8775,173.79767933331,4358672,244,10585.7375,301.27794851327,7548519,458,10582.78,166.79531299904,4177889,238,10598.835,178.50657737383,4478016,255,10589.9625,186.8219828446,4682693,250,10589.54,262.40943185445,6577030,369,10594.1875,183.50763708873,4601454,270,10584.0475,203.61175202587,5100678,294,10588.2725,378.36024101193,9482086,547,10584.47,193.09133003353,4837324,273,10596.7225,182.89653522587,4587228,256,10591.6525,173.41744784395,4347402,252
510.3804,10604.75,175.83645418327,4413495,249,10587.85,242.83176376696,6085364,352,10595.8775,173.80673073089,4358899,241,10585.7375,302.58914388346,7581371,462,10582.78,166.94718141169,4181693,240,10598.835,178.77959818225,4484865,240,10589.9625,194.38555755037,4872274,265,10589.54,258.98842962017,6491286,364,10594.1875,184.13758723829,4617250,267,10584.0475,203.12554389046,5088498,277,10588.2725,380.99457324129,9548105,562,10584.47,193.20361647773,4840137,275,10596.7225,181.97380487221,4564085,271,10591.6525,173.84754078743,4358184,243
520.3879,10604.75,176.11876494024,4420581,247,10587.85,240.91436552275,6037314,355,10595.8775,173.65158100403,4355008,248,10585.7375,301.7549790461,7560471,485,10582.78,167.14851485149,4186736,235,10598.835,178.43143586064,4476131,248,10589.9625,206.22134450429,5168938,302,10589.54,255.95547398659,6415268,379,10594.1875,183.57834496511,4603227,275,10584.0475,201.18582092531,5039906,289,10588.2725,381.9220302462,9571348,579,10584.47,193.07073287562,4836808,262,10596.7225,182.59921853196,4579771,265,10591.6525,173.45326897762,4348300,267
530.3953,10604.75,176.09258964143,4419924,251,10587.85,238.11384676776,5967133,340,10595.8775,173.92021212967,4361745,253,10585.7375,302.79109958092,7586431,447,10582.78,167.04583200256,4184164,246,10598.835,179.02232320816,4490954,251,10589.9625,219.28442050668,5496364,324,10589.54,253.30801149058,6348912,360,10594.1875,184.04542372881,4614939,269,10584.0475,200.8498662728,5031490,276,10588.2725,383.79601771677,9618312,562,10584.47,193.32332747884,4843136,256,10596.7225,182.15549619234,4568642,268,10591.6525,173.93306474131,4360328,249
540.4028,10604.75,176.42513944223,4428271,243,10587.85,235.99325618516,5913991,324,10595.8775,173.65449180589,4355081,241,10585.7375,301.923967272,7564705,452,10582.78,167.21642446503,4188437,249,10598.835,178.72251454995,4483433,254,10589.9625,234.28378216637,5872323,320,10589.54,250.12683530163,6269179,355,10594.1875,183.89172482552,4611085,269,10584.0475,199.36996527085,4994417,274,10588.2725,385.06488168868,9650111,554,10584.47,192.76209484273,4829076,257,10596.7225,182.76587855349,4583951,251,10591.6525,173.54102676613,4350500,271
550.4102,10604.75,176.11561752988,4420502,237,10587.85,233.28862729449,5846213,322,10595.8775,173.91012400813,4361492,240,10585.7375,302.2917980443,7573921,468,10582.78,167.06240019163,4184579,242,10598.835,179.05847883282,4491861,259,10589.9625,247.71865150608,6209068,365,10589.54,247.5752872646,6205227,358,10594.1875,184.32035892323,4621833,267,10584.0475,198.70097002116,4977658,286,10588.2725,385.72383384542,9666625,560,10584.47,192.91413859173,4832885,268,10596.7225,182.31458075834,4572632,252,10591.6525,173.71027962823,4354743,245
560.4177,10604.75,176.14756972112,4421304,248,10587.85,230.95726256983,5787789,319,10595.8775,173.7587623111,4357696,252,10585.7375,301.50101776093,7554108,446,10582.78,167.08096454807,4185044,234,10598.835,178.55214063621,4479159,251,10589.9625,262.21699581089,6572469,370,10589.54,244.21848068944,6121092,354,10594.1875,185.24889332004,4645116,270,10584.0475,197.34409804,4943667,278,10588.2725,386.48010853517,9685578,583,10584.47,192.5904917771,4824777,260,10596.7225,182.8045931183,4584922,252,10591.6525,173.27372452032,4343799,246
570.4252,10604.75,175.58669322709,4407226,268,10587.85,228.42438148444,5724315,310,10595.8775,173.84413254117,4359837,247,10585.7375,301.21448812612,7546929,455,10582.78,167.01041999361,4183277,244,10598.835,178.79394881607,4485225,242,10589.9625,273.80031917016,6862805,391,10589.54,241.78451165018,6060087,342,10594.1875,190.18723828515,4768945,285,10584.0475,196.53027823241,4923280,271,10588.2725,386.1219424604,9676602,568,10584.47,192.38547820533,4819641,268,10596.7225,181.92767433515,4562928,257,10591.6525,173.57636922095,4351386,243
580.4326,10604.75,176.05211155379,4418908,252,10587.85,226.18220271349,5668126,309,10595.8775,173.413014873,4349025,242,10585.7375,299.68660945919,7508648,449,10582.78,166.93692111147,4181436,275,10598.835,178.42441999522,4475955,248,10589.9625,287.32411729503,7201779,417,10589.54,238.50674273859,5977933,348,10594.1875,197.003110668,4939853,280,10584.0475,195.39263901641,4894781,311,10588.2725,385.87530425761,9670421,564,10584.47,192.37597796583,4819403,266,10596.7225,182.60224871417,4579847,254,10591.6525,173.2569707607,4343379,254
590.4401,10604.75,175.86780876494,4414282,236,10587.85,224.37494014366,5622836,317,10595.8775,173.77885880617,4358200,246,10585.7375,300.19780482938,7521456,446,10582.78,167.01049984031,4183279,248,10598.835,178.91676632385,4488306,237,10589.9625,297.98934769599,7469103,448,10589.54,236.963134376,5939244,337,10594.1875,207.09722831506,5192963,302,10584.0475,194.97636820885,4884353,268,10588.2725,386.74801484378,9692292,557,10584.47,192.65052690404,4826281,260,10596.7225,182.1066145688,4567416,260,10591.6525,173.66281064263,4353553,253
600.4475,10604.75,176.15772908367,4421559,245,10587.85,222.4072226656,5573525,329,10595.8775,173.23529646318,4344568,242,10585.7375,299.05455996807,7492812,452,10582.78,167.13889332482,4186495,232,10598.835,178.59610938372,4480262,251,10589.9625,310.0109315779,7770424,442,10589.54,233.91944621768,5862957,346,10594.1875,217.23872382851,5447261,307,10584.0475,193.96690750868,4859065,262,10588.2725,387.02665496189,9699275,539,10584.47,192.40886955133,4820227,257,10596.7225,182.53662134684,4578201,244,10591.6525,173.02437273126,4337548,264
610.455,10604.75,175.82107569721,4413109,241,10587.85,220.63794892259,5529187,305,10595.8775,173.56892220583,4352935,238,10585.7375,299.11215326282,7494255,453,10582.78,167.02111945066,4183545,241,10598.835,179.11348959579,4493241,245,10589.9625,318.39944145222,7980682,469,10589.54,232.49329715927,5827212,325,10594.1875,228.68610169492,5734304,353,10584.0475,193.65973414235,4851370,266,10588.2725,386.04293523802,9674622,569,10584.47,192.55017563468,4823767,262,10596.7225,182.08767592999,4566941,326,10591.6525,173.65351629503,4353320,239
620.4624,10604.75,176.03729083665,4418536,242,10587.85,218.67893056664,5480094,302,10595.8775,173.02922764066,4339400,242,10585.7375,297.90097784873,7463909,481,10582.78,167.28936442031,4190264,229,10598.835,178.75021924579,4484128,240,10589.9625,328.74250947536,8239931,478,10589.54,229.50175550591,5752232,321,10594.1875,238.85140578265,5989199,327,10584.0475,192.51762404694,4822759,265,10588.2725,386.58800526715,9688282,555,10584.47,192.30101389111,4817525,261,10596.7225,182.43008651968,4575529,257,10591.6525,173.08779767841,4339138,246
630.4699,10604.75,175.81039840638,4412841,240,10587.85,217.15131683959,5441812,299,10595.8775,173.45181227322,4349998,250,10585.7375,297.3713430453,7450639,443,10582.78,166.98494889812,4182639,244,10598.835,178.93366818146,4488730,247,10589.9625,335.88988629563,8419080,474,10589.54,227.6867219917,5706740,346,10594.1875,250.97363908275,6293164,348,10584.0475,192.39659095445,4819727,265,10588.2725,385.65979011213,9665020,584,10584.47,192.34600031934,4818652,277,10596.7225,182.14979466528,4568499,244,10591.6525,173.64438150704,4353091,251
640.4774,10604.75,176.17557768924,4422007,251,10587.85,215.39409417398,5397776,304,10595.8775,172.99852466207,4338630,241,10585.7375,297.03464378368,7442203,465,10582.78,167.32593420632,4191180,257,10598.835,178.85346408355,4486718,240,10589.9625,345.14047476561,8650946,488,10589.54,225.21301468241,5644739,315,10594.1875,260.74376869392,6538150,360,10584.0475,191.55235319947,4798578,278,10588.2725,385.58780575396,9663216,537,10584.47,192.36136835382,4819037,259,10596.7225,182.5135361429,4577622,250,10591.6525,173.12645099525,4340107,256
650.4848,10604.75,175.72298804781,4410647,260,10587.85,213.96097366321,5361862,304,10595.8775,173.48387096774,4350802,243,10585.7375,295.59988026342,7406255,433,10582.78,167.02131906739,4183550,232,10598.835,179.18827234314,4495117,258,10589.9625,350.7337721923,8791142,506,10589.54,223.90013565273,5611833,307,10594.1875,271.83692921236,6816311,368,10584.0475,190.71925272444,4777708,280,10588.2725,384.15781493157,9627379,585,10584.47,192.12809356538,4813193,270,10596.7225,181.96614967505,4563893,262,10591.6525,173.42355099924,4347555,255
660.4923,10604.75,176.06338645418,4419191,242,10587.85,212.15207501995,5316531,292,10595.8775,173.02244906097,4339230,239,10585.7375,295.27990421074,7398238,434,10582.78,167.23323219419,4188858,242,10598.835,178.79060033485,4485141,245,10589.9625,358.43542788749,8984184,499,10589.54,221.4106287903,5549436,323,10594.1875,280.40889332004,7031253,392,10584.0475,190.12586323899,4762843,256,10588.2725,384.15015362516,9627187,551,10584.47,192.08226888073,4812045,262,10596.7225,182.59403532555,4579641,256,10591.6525,172.97925724999,4336417,245
670.4997,10604.75,175.40458167331,4402655,239,10587.85,210.96636073424,5286817,282,10595.8775,173.59220862076,4353519,245,10585.7375,294.02091398922,7366694,448,10582.78,166.82178217822,4178552,235,10598.835,178.9355815993,4488778,250,10589.9625,362.18922800718,9078273,514,10589.54,220.28323491861,5521179,310,10594.1875,290.4393220339,7282766,398,10584.0475,189.4938725001,4747011,268,10588.2725,381.81828338853,9568748,550,10584.47,192.06466549577,4811604,256,10596.7225,182.04660898688,4565911,247,10591.6525,173.34915632853,4345690,264
680.5072,10604.75,175.90665338645,4415257,254,10587.85,209.14126097366,5241080,288,10595.8775,172.94242194665,4337223,238,10585.7375,293.46817002594,7352845,444,10582.78,167.34900990099,4191758,248,10598.835,178.91445427729,4488248,256,10589.9625,369.1153401157,9251876,522,10589.54,217.87523938717,5460825,307,10594.1875,298.31238285145,7480183,407,10584.0475,189.21564009421,4740041,274,10588.2725,382.25042895335,9579578,574,10584.47,192.11939166534,4812975,263,10596.7225,182.37346995734,4574109,247,10591.6525,172.89971678168,4334423,248
690.5147,10604.75,175.28585657371,4399675,237,10587.85,208.23766959298,5218436,283,10595.8775,173.37489533076,4348069,241,10585.7375,292.30991818,7323825,434,10582.78,166.94003513255,4181514,244,10598.835,178.97253448138,4489705,255,10589.9625,372.11633752244,9327096,522,10589.54,216.62571816151,5429507,301,10594.1875,307.0475772682,7699218,446,10584.0475,188.56596543052,4723766,255,10588.2725,380.14333027413,9526772,541,10584.47,191.8942998563,4807336,258,10596.7225,181.97755272916,4564179,247,10591.6525,173.51194702621,4349771,247
700.5221,10604.75,175.92956175299,4415832,249,10587.85,206.70522745411,5180033,295,10595.8775,172.9935005383,4338504,241,10585.7375,291.48082219118,7303052,451,10582.78,167.33954806771,4191521,233,10598.835,178.99501714104,4490269,239,10589.9625,378.2319968083,9480385,552,10589.54,214.5942387488,5378590,316,10594.1875,313.30783649053,7856194,433,10584.0475,188.11412718055,4712447,267,10588.2725,380.06647779418,9524846,551,10584.47,191.95684975252,4808903,259,10596.7225,182.52222798134,4577840,263,10591.6525,173.01595596155,4337337,256
710.5296,10604.75,175.35402390438,4401386,237,10587.85,206.11213088587,5165170,285,10595.8775,173.6979145899,4356170,239,10585.7375,290.06621432848,7267609,436,10582.78,167.20500638774,4188151,243,10598.835,178.89312764092,4487713,252,10589.9625,380.31621783363,9532626,516,10589.54,213.9598228535,5362689,309,10594.1875,321.33722831506,8057531,453,10584.0475,187.52257394914,4697628,255,10588.2725,377.36127848051,9457051,557,10584.47,191.87438128692,4806837,253,10596.7225,182.14927634464,4568486,258,10591.6525,173.46898559975,4348694,245
720.537,10604.75,175.836812749,4413504,244,10587.85,204.00985634477,5112487,284,10595.8775,173.2152797161,4344066,249,10585.7375,289.47950508881,7252909,443,10582.78,167.36030820824,4192041,234,10598.835,179.09311966834,4492730,260,10589.9625,385.16177937363,9654080,531,10589.54,211.59790935206,5303490,299,10594.1875,326.73567298106,8192897,448,10584.0475,187.31894934334,4692527,263,10588.2725,377.64993416065,9464285,560,10584.47,192.04933737825,4811220,268,10596.7225,182.46800366812,4576480,250,10591.6525,172.78028640951,4331429,274
730.5445,10604.75,175.21645418327,4397933,245,10587.85,203.44608938548,5098359,282,10595.8775,173.73029227641,4356982,254,10585.7375,287.11534623828,7193675,441,10582.78,166.79714947301,4177935,231,10598.835,179.02088814478,4490918,258,10589.9625,386.00127668063,9675122,531,10589.54,210.75323172678,5282319,305,10594.1875,332.78329012961,8344541,456,10584.0475,186.53949942118,4673001,257,10588.2725,373.98284186585,9372384,524,10584.47,191.37813348236,4794405,272,10596.7225,181.94278537538,4563307,262,10591.6525,173.17794886114,4341398,245
740.5519,10604.75,175.87717131474,4414517,243,10587.85,202.0282122905,5062827,285,10595.8775,173.12648032218,4341839,251,10585.7375,286.24633805628,7171902,431,10582.78,167.29323698499,4190361,241,10598.835,179.1905843897,4495175,245,10589.9625,390.70775982446,9793090,547,10589.54,208.74138206192,5231894,284,10594.1875,337.51808574277,8463266,466,10584.0475,186.45399385254,4670859,260,10588.2725,374.02557759068,9373455,535,10584.47,191.98547022194,4809620,263,10596.7225,182.30895897293,4572491,251,10591.6525,172.88675256293,4334098,252
750.5594,10604.75,175.40721115538,4402721,249,10587.85,201.5878292099,5051791,277,10595.8775,173.60676263009,4353884,249,10585.7375,283.55657553383,7104510,433,10582.78,166.92131108272,4181045,234,10598.835,178.8564936618,4486794,250,10589.9625,391.33524835428,9808818,532,10589.54,208.25183530163,5219624,286,10594.1875,342.7606779661,8594724,469,10584.0475,185.64783840964,4650664,253,10588.2725,370.40038306532,9282604,533,10584.47,191.30021555165,4792453,258,10596.7225,182.01774251425,4565187,248,10591.6525,173.05524751685,4338322,260
