Time::Relative Time!!R,Channel1_R1_Area::EGFP_R1_Area!!R,Channel1_R1_IntensityMean::EGFP_R1_IntensityMean!!R,Channel1_R1_IntensitySum1::EGFP_R1_IntensitySum1!!R,Channel1_R1_IntensityMaximum::EGFP_R1_IntensityMaximum!!R,Channel1_R2_Area::EGFP_R2_Area!!R,Channel1_R2_IntensityMean::EGFP_R2_IntensityMean!!R,Channel1_R2_IntensitySum1::EGFP_R2_IntensitySum1!!R,Channel1_R2_IntensityMaximum::EGFP_R2_IntensityMaximum!!R,Channel1_R3_Area::EGFP_R3_Area!!R,Channel1_R3_IntensityMean::EGFP_R3_IntensityMean!!R,Channel1_R3_IntensitySum1::EGFP_R3_IntensitySum1!!R,Channel1_R3_IntensityMaximum::EGFP_R3_IntensityMaximum!!R,Channel1_R4_Area::EGFP_R4_Area!!R,Channel1_R4_IntensityMean::EGFP_R4_IntensityMean!!R,Channel1_R4_IntensitySum1::EGFP_R4_IntensitySum1!!R,Channel1_R4_IntensityMaximum::EGFP_R4_IntensityMaximum!!R,Channel1_R5_Area::EGFP_R5_Area!!R,Channel1_R5_IntensityMean::EGFP_R5_IntensityMean!!R,Channel1_R5_IntensitySum1::EGFP_R5_IntensitySum1!!R,Channel1_R5_IntensityMaximum::EGFP_R5_IntensityMaximum!!R,Channel1_R6_Area::EGFP_R6_Area!!R,Channel1_R6_IntensityMean::EGFP_R6_IntensityMean!!R,Channel1_R6_IntensitySum1::EGFP_R6_IntensitySum1!!R,Channel1_R6_IntensityMaximum::EGFP_R6_IntensityMaximum!!R
"Ms",,,,,,,,,,,,,,,,,,,,,,,,
900.6713,2614.113125,194.24372701927,4807338,263,2614.43,173.62398998061,4297541,232,2614.535625,185.03506645659,4580173,250,2614.113125,184.755868924,4572523,269,2612.95125,167.4972511925,4143547,233,2615.48625,170.21965107827,4214979,227
910.6787,2614.113125,195.19661400461,4830921,265,2614.43,173.73452650291,4300277,247,2614.535625,185.04052034097,4580308,242,2614.113125,184.59941815831,4568651,247,2612.95125,167.66921335597,4147801,253,2615.48625,170.73762216299,4227805,235
920.6862,2614.113125,194.42906784113,4811925,259,2614.43,173.52395765999,4295065,234,2614.535625,185.2391225306,4585224,252,2614.113125,184.90035961049,4576099,253,2612.95125,167.34994744927,4139903,230,2615.48625,170.34936596398,4218191,226
930.6937,2614.113125,194.93704796153,4824497,261,2614.43,173.63340336135,4297774,232,2614.535625,184.99785884539,4579252,248,2614.113125,184.28429431492,4560852,263,2612.95125,167.50412321125,4143717,239,2615.48625,170.48033276795,4221434,223
940.7011,2614.113125,194.76932401309,4820346,256,2614.43,173.29096638656,4289298,235,2614.535625,185.3213347877,4587259,249,2614.113125,184.89595539214,4575990,251,2612.95125,167.38737973967,4140829,232,2615.48625,170.49055003635,4221687,231
950.7086,2614.113125,196.92100690937,4873598,276,2614.43,174.58225597932,4321260,244,2614.535625,186.20235930998,4609067,246,2614.113125,185.08161945937,4580585,260,2612.95125,167.96082949309,4155015,223,2615.48625,176.34359098619,4366620,244
960.716,2614.113125,202.32445755384,5007328,267,2614.43,182.6150210084,4520087,246,2614.535625,192.34456429524,4761105,259,2614.113125,188.39775344458,4662656,282,2612.95125,168.39651548225,4165793,240,2615.48625,192.3249737501,4762351,259
970.7235,2614.113125,212.20550325266,5251874,298,2614.43,201.71303329024,4992801,276,2614.535625,206.6086130974,5114183,289,2614.113125,200.15337993454,4953596,271,2612.95125,172.09661249899,4257326,244,2615.48625,215.94443098296,5347216,299
980.731,2614.113125,225.31932603338,5576428,311,2614.43,225.19210568843,5573955,315,2614.535625,226.54482284976,5607664,307,2614.113125,220.02198068609,5445324,296,2612.95125,178.3267847037,4411448,241,2615.48625,240.87864469752,5964637,333
990.7384,2614.113125,242.54006222474,6002624,329,2614.43,249.45903361345,6174610,355,2614.535625,249.55286227932,6177182,330,2614.113125,241.81017414845,5984560,328,2612.95125,188.07276255154,4652544,261,2615.48625,265.18698005008,6566560,350
1000.7459,2614.113125,259.04371893814,6411073,369,2614.43,271.8272866839,6728269,374,2614.535625,271.87314668929,6729676,375,2614.113125,264.2426360661,6539741,350,2612.95125,196.86219581211,4869977,278,2615.48625,286.57879008158,7096264,383
1010.7533,2614.113125,276.44316942099,6841692,373,2614.43,292.96020523594,7251351,411,2614.535625,294.05005453884,7278621,387,2614.113125,285.80855792153,7073476,370,2612.95125,207.12596006144,5123882,282,2615.48625,306.80486228899,7597102,409
1020.7608,2614.113125,292.27496060447,7233513,399,2614.43,311.19945862961,7702809,425,2614.535625,314.27281541631,7779195,413,2614.113125,306.79776960685,7592938,405,2612.95125,215.53585576845,5331926,296,2615.48625,324.6479282772,8038932,438
1030.7682,2614.113125,307.61836841893,7613247,430,2614.43,328.79528926955,8138341,446,2614.535625,333.94614794166,8266169,433,2614.113125,325.53412259081,8056644,448,2612.95125,225.29610316113,5573375,323,2615.48625,341.0558113238,8445224,456
1040.7757,2614.113125,321.00844478565,7944638,435,2614.43,343.38526179703,8499472,490,2614.535625,351.03171332768,8689088,466,2614.113125,344.06456826538,8515254,461,2612.95125,231.94817689385,5737934,319,2615.48625,355.88219853001,8812355,461
1050.7832,2614.113125,333.85231726534,8262511,470,2614.43,358.14257433743,8864745,497,2614.535625,368.35118975478,9117797,484,2614.113125,359.91967352216,8907652,467,2612.95125,240.26683644595,5943721,345,2615.48625,369.04401906147,9138268,488
1060.7906,2614.113125,344.75627298073,8532373,474,2614.43,370.00460568843,9158354,518,2614.535625,381.30662949946,9438483,489,2614.113125,374.8417713847,9276959,490,2612.95125,245.22701916081,6066426,336,2615.48625,380.64837250626,9425615,505
1070.7981,2614.113125,354.12933855913,8764347,498,2614.43,381.21331609567,9435792,539,2614.535625,395.60994626914,9792533,526,2614.113125,387.84496343287,9598775,517,2612.95125,251.98548791333,6233617,337,2615.48625,391.40251191342,9691909,510
1080.8055,2614.113125,361.74362600509,8952793,495,2614.43,390.59882029735,9668102,539,2614.535625,405.47877025007,10036816,522,2614.113125,399.28558729646,9881919,537,2612.95125,255.14386773385,6311749,337,2615.48625,400.27122203376,9911516,555
1090.813,2614.113125,368.86318639137,9128995,515,2614.43,399.56282320621,9889979,550,2614.535625,416.67567567568,10313973,549,2614.113125,409.69368459332,10139509,559,2612.95125,259.86712749616,6428593,355,2615.48625,408.40037153703,10112810,532
1100.8205,2614.113125,374.26930381026,9262791,513,2614.43,407.14273594053,10077597,567,2614.535625,424.48656728477,10507316,559,2614.113125,418.59941815831,10359917,537,2612.95125,261.61314576765,6471786,354,2615.48625,416.20208383814,10305996,551
1110.8279,2614.113125,378.85066063275,9376175,539,2614.43,413.93653038138,10245757,563,2614.535625,433.81994101725,10738345,551,2614.113125,426.21257424542,10548335,556,2612.95125,264.93487751637,6553959,345,2615.48625,422.63787254664,10465359,548
1120.8354,2614.113125,381.65505676997,9445581,530,2614.43,419.6906512605,10388183,579,2614.535625,438.67753403628,10858585,580,2614.113125,432.66762293426,10708091,578,2612.95125,265.1164605061,6558451,354,2615.48625,428.46434052177,10609634,564
1130.8428,2614.113125,384.23035274153,9509317,549,2614.43,425.07070135747,10521350,580,2614.535625,446.55601341252,11053601,573,2614.113125,438.72617075437,10858034,585,2612.95125,267.54996361872,6618651,354,2615.48625,433.10168807043,10724464,563
1140.8503,2614.113125,385.66867348176,9544914,527,2614.43,429.64031189399,10634457,581,2614.535625,449.08229305539,11116134,576,2614.113125,442.6841488545,10955990,574,2612.95125,266.60271646859,6595218,356,2615.48625,437.88886196592,10843004,582
1150.8578,2614.113125,386.5006666936,9565505,549,2614.43,433.51676632191,10730407,596,2614.535625,456.02650183816,11288024,590,2614.113125,446.75506081054,11056741,577,2612.95125,267.96167838952,6628836,369,2615.48625,441.50092884258,10932446,568
1160.8652,2614.113125,386.46733201342,9564680,541,2614.43,437.2019634777,10821623,597,2614.535625,456.73235567406,11305496,596,2614.113125,449.10178189018,11114820,575,2612.95125,266.57154984235,6594447,363,2615.48625,445.42375413941,11029583,575
1170.8727,2614.113125,386.36555012324,9562161,527,2614.43,439.95846800259,10889852,614,2614.535625,462.31693128106,11443731,609,2614.113125,451.5387692432,11175133,586,2612.95125,266.98500282966,6604675,353,2615.48625,448.12737258703,11096530,596
1180.8801,2614.113125,385.65493555295,9544574,558,2614.43,443.70919521655,10982690,614,2614.535625,462.53924776795,11449234,609,2614.113125,452.95583659946,11210204,591,2612.95125,265.34056916485,6563995,363,2615.48625,451.47564817058,11179440,578
1190.8876,2614.113125,383.05091114793,9480127,569,2614.43,444.89540239173,11012051,631,2614.535625,465.41946430736,11520528,607,2614.113125,452.40324861611,11196528,577,2612.95125,264.50970167354,6543441,363,2615.48625,451.79856231322,11187436,582
1200.895,2614.113125,382.4815548103,9466036,543,2614.43,447.78155300582,11083489,612,2614.535625,465.41558598958,11520432,608,2614.113125,452.69053295083,11203638,588,2612.95125,262.98981324278,6505842,364,2615.48625,455.40844842904,11276824,582
1210.9025,2614.113125,379.37500505071,9389152,523,2614.43,447.67566257272,11080868,616,2614.535625,467.0687593423,11561353,597,2614.113125,451.29625439412,11169131,576,2612.95125,262.08270676692,6483402,355,2615.48625,455.54930942573,11280312,607
1220.91,2614.113125,378.18457311407,9359690,533,2614.43,449.83960892049,11134430,622,2614.535625,465.53003676322,11523265,614,2614.113125,450.30760838822,11144663,601,2612.95125,259.7437949713,6425542,340,2615.48625,458.10911881108,11343698,601
1230.9174,2614.113125,374.35674168653,9264955,533,2614.43,449.68604557208,11130629,642,2614.535625,466.17868541187,11539321,607,2614.113125,447.88225786901,11084638,577,2612.95125,258.55295496807,6396083,359,2615.48625,457.0680478152,11317919,598
1240.9249,2614.113125,371.50587902542,9194399,503,2614.43,450.70782159018,11155920,630,2614.535625,462.32351634145,11443894,617,2614.113125,444.53905208291,11001897,579,2612.95125,255.64047214811,6324034,348,2615.48625,458.39536386399,11350786,596
1250.9323,2614.113125,368.01511172169,9108006,514,2614.43,449.40049288946,11123561,635,2614.535625,462.25920090494,11442302,613,2614.113125,441.48579740596,10926332,573,2612.95125,254.06471824723,6285053,333,2615.48625,457.77243356756,11335361,597
1260.9398,2614.113125,365.974301992,9057498,497,2614.43,451.40962346477,11173291,626,2614.535625,458.85040197148,11357924,599,2614.113125,438.67582528587,10856788,573,2612.95125,251.92363974452,6232087,348,2615.48625,460.21096841935,11395744,608
1270.9473,2614.113125,361.36215604671,8943352,501,2614.43,449.84187136393,11134486,630,2614.535625,457.32638468065,11320200,610,2614.113125,435.1190755182,10768762,555,2612.95125,250.39045193629,6194159,336,2615.48625,457.84302560375,11337109,593
1280.9547,2614.113125,359.14234918583,8888414,483,2614.43,450.34130575307,11146848,617,2614.535625,453.37284369571,11222338,604,2614.113125,430.68006788153,10658901,574,2612.95125,247.84610720349,6131217,335,2615.48625,459.59098618852,11380392,601
1290.9622,2614.113125,353.811588347,8756483,491,2614.43,448.09082094376,11091144,619,2614.535625,451.09732153678,11166012,595,2614.113125,426.94395733161,10566436,572,2612.95125,246.01269302288,6085862,332,2615.48625,456.85550440191,11312656,591
1300.9696,2614.113125,351.40611741889,8696950,500,2614.43,447.79553167421,11083835,621,2614.535625,444.99329374217,11014919,572,2614.113125,421.22800921249,10424972,564,2612.95125,243.43200743795,6022021,341,2615.48625,457.2314433406,11321965,580
1310.9771,2614.113125,346.82508384177,8583574,476,2614.43,445.33964932127,11023047,628,2614.535625,442.56025532259,10954694,592,2614.113125,417.96165501636,10344133,549,2612.95125,241.4562616218,5973145,333,2615.48625,454.58973427025,11256551,598
1320.9846,2614.113125,344.50583861974,8526175,465,2614.43,445.16277472528,11018669,618,2614.535625,437.24429362098,10823108,578,2614.113125,412.25330316376,10202857,539,2612.95125,239.11213517665,5915156,321,2615.48625,455.47762700913,11278537,592
1330.992,2614.113125,339.09382197261,8392233,488,2614.43,442.43289431157,10951099,609,2614.535625,433.47969943037,10729923,575,2614.113125,407.91785526688,10095559,533,2612.95125,237.29250545719,5870142,325,2615.48625,451.48905581132,11179772,594
1340.9995,2614.113125,336.79700189907,8335389,450,2614.43,441.0101405947,10915883,609,2614.535625,427.79469155254,10589202,573,2614.113125,401.93260333751,9947430,534,2612.95125,235.08286846148,5815480,317,2615.48625,452.48853081334,11204521,613
1351.0069,2614.113125,331.44822013011,8203012,469,2614.43,437.74276826115,10835009,605,2614.535625,424.00892821072,10495493,566,2614.113125,397.46543294679,9836872,521,2612.95125,232.81150456787,5759291,323,2615.48625,448.16884742751,11097557,590
1361.0144,2614.113125,329.310477191,8150105,455,2614.43,435.68580316742,10784095,598,2614.535625,418.02928937907,10347479,552,2614.113125,391.33851872803,9685237,514,2612.95125,230.67410461638,5706416,324,2615.48625,448.60338421775,11108317,583
1371.0218,2614.113125,323.78382964968,8013326,446,2614.43,432.07805429864,10694796,615,2614.535625,413.7524340484,10241614,542,2614.113125,386.84488262152,9574024,524,2612.95125,228.72180451128,5658120,304,2615.48625,443.33587755432,10977883,574
1381.0293,2614.113125,320.65154147642,7935805,440,2614.43,428.6670572075,10610367,593,2614.535625,406.79626711914,10069428,545,2614.113125,380.03583983191,9405507,499,2612.95125,226.29282884631,5598032,317,2615.48625,441.91280995073,10942645,585
1391.0368,2614.113125,315.93522970625,7819081,428,2614.43,423.49632352941,10482381,578,2614.535625,402.18777521917,9955354,547,2614.113125,375.96416016809,9304737,492,2612.95125,224.21117309403,5546536,302,2615.48625,437.55294402714,10834686,583
1401.0442,2614.113125,313.73174673724,7764547,433,2614.43,421.09421460892,10422924,602,2614.535625,396.65866763625,9818492,523,2614.113125,369.94242191604,9155705,492,2612.95125,222.59273182957,5506499,303,2615.48625,436.92722720297,10819192,593
1411.0517,2614.113125,309.06929572912,7649156,430,2614.43,415.88122171946,10293892,581,2614.535625,392.12079343918,9706166,515,2614.113125,366.08925613156,9060343,500,2612.95125,220.65078017625,5458459,299,2615.48625,431.46405783055,10683913,556
1421.0591,2614.113125,306.16437027759,7577262,417,2614.43,412.86926308985,10219340,595,2614.535625,386.04023754696,9555654,516,2614.113125,359.21047315043,8890100,480,2612.95125,218.98083919476,5417148,301,2615.48625,428.55960746305,10611993,572
1431.0666,2614.113125,301.58757929613,7463991,420,2614.43,405.51648351648,10037344,556,2614.535625,380.49945461156,9418503,522,2614.113125,354.96791789567,8785101,470,2612.95125,216.54402134368,5356866,301,2615.48625,422.4835231403,10461537,553
1441.0741,2614.113125,299.20885692351,7405120,411,2614.43,401.78417905624,9944962,579,2614.535625,374.58562598473,9272118,499,2614.113125,348.82257869005,8633010,470,2612.95125,215.07122645323,5320432,287,2615.48625,419.69937807932,10392596,562
1451.0815,2614.113125,294.69926057619,7293512,413,2614.43,395.5831043956,9791473,550,2614.535625,369.54563083263,9147363,500,2614.113125,344.6929572912,8530806,470,2612.95125,213.04107041798,5270210,290,2615.48625,413.96700589613,10250651,568
1461.089,2614.113125,292.28275889935,7233706,408,2614.43,391.53603749192,9691300,553,2614.535625,364.18769442088,9014738,475,2614.113125,339.26372782739,8396438,456,2612.95125,211.66484760288,5236165,288,2615.48625,409.88660043615,10149612,544
1471.0964,2614.113125,288.00246474605,7127773,400,2614.43,384.0654896574,9506389,534,2614.535625,358.34355431665,8870078,499,2614.113125,334.25536385309,8272486,447,2612.95125,209.6166626243,5185497,288,2615.48625,402.89879654309,9976580,538
1481.1039,2614.113125,285.64038951069,7069314,391,2614.43,379.10694085326,9383655,540,2614.535625,352.97406374985,8737167,478,2614.113125,328.45609923633,8128960,450,2612.95125,208.15478211658,5149333,280,2615.48625,399.07782085454,9881965,528
1491.1113,2614.113125,282.00290920845,6979290,377,2614.43,372.29759211377,9215110,520,2614.535625,347.55682139539,8603074,460,2614.113125,324.50478807225,8031169,429,2612.95125,206.17006225241,5100235,283,2615.48625,392.71012034569,9724288,512
1501.1188,2614.113125,279.65412743949,6921160,381,2614.43,368.37249515191,9117956,496,2614.535625,343.04823657739,8491473,452,2614.113125,319.53610246879,7908199,428,2612.95125,205.29214164443,5078517,284,2615.48625,388.08755350941,9609824,516
1511.1263,2614.113125,275.69061376217,6823067,367,2614.43,361.4389948287,8946338,521,2614.535625,337.4544903648,8353011,453,2614.113125,315.12222716069,7798960,428,2612.95125,203.16310938637,5025849,273,2615.48625,380.80449882885,9429481,514
1521.1337,2614.113125,273.61299446442,6771648,385,2614.43,356.1060520362,8814337,486,2614.535625,332.46584252414,8229527,451,2614.113125,309.83049820195,7667995,423,2612.95125,201.99636187242,4996986,281,2615.48625,376.25482594298,9316822,507
1531.1412,2614.113125,270.37492423936,6691509,374,2614.43,349.62245475113,8653855,484,2614.535625,327.63442815012,8109935,429,2614.113125,306.37290395572,7582423,407,2612.95125,200.04584040747,4948734,268,2615.48625,369.78652774412,9156654,489
1541.1486,2614.113125,267.91591579458,6630651,377,2614.43,344.43067226891,8525348,468,2614.535625,323.41631317416,8005524,447,2614.113125,301.753767829,7468104,408,2612.95125,199.33365672245,4931116,279,2615.48625,364.89431386802,9035513,485
1551.1561,2614.113125,264.59602408178,6548487,371,2614.43,338.40348254687,8376163,455,2614.535625,317.93503817719,7869846,426,2614.113125,297.91025900036,7372981,396,2612.95125,197.59248928774,4888043,268,2615.48625,358.01086341976,8865065,481
1561.1636,2614.113125,262.67542122914,6500954,358,2614.43,333.2835730446,8249435,455,2614.535625,313.52999636408,7760808,423,2614.113125,293.30219402804,7258936,402,2612.95125,196.69455897809,4865830,277,2615.48625,353.38478313545,8750514,460
1571.171,2614.113125,259.95510929735,6433629,355,2614.43,327.48024402069,8105791,471,2614.535625,308.95083424231,7647460,412,2614.113125,290.0301830377,7177957,385,2612.95125,194.88968388714,4821181,271,2615.48625,347.28559890154,8599486,465
1581.1785,2614.113125,257.68750252536,6377508,349,2614.43,322.5071509373,7982697,448,2614.535625,305.15517311033,7553506,427,2614.113125,286.14348054467,7081765,387,2612.95125,194.3571024335,4808006,281,2615.48625,342.14162830143,8472111,456
1591.1859,2614.113125,254.75025253546,6304814,345,2614.43,317.0088073691,7846602,442,2614.535625,300.49468751263,7438145,412,2614.113125,282.66091559255,6995575,380,2612.95125,192.65122483628,4765806,278,2615.48625,335.96191745416,8319089,453
1601.1934,2614.113125,253.23645399814,6267349,352,2614.43,312.35140594699,7731322,434,2614.535625,297.09202924898,7353919,398,2614.113125,278.64265222837,6896127,380,2612.95125,192.14714204867,4753336,258,2615.48625,331.05916323399,8197687,447
1611.2009,2614.113125,250.22138268213,6192729,353,2614.43,306.92174369748,7596927,431,2614.535625,292.35215933422,7236593,387,2614.113125,275.37872237262,6815348,369,2612.95125,190.39267523648,4709934,264,2615.48625,325.2298279622,8053341,451
1621.2083,2614.113125,248.6293183563,6153327,338,2614.43,301.99393988365,7474954,418,2614.535625,289.27770371268,7160491,386,2614.113125,271.87761121662,6728699,369,2612.95125,190.0384428814,4701171,258,2615.48625,320.21007996123,7929042,427
1631.2158,2614.113125,246.07907390198,6090211,336,2614.43,297.34785067873,7359954,406,2614.535625,284.75724154648,7048596,379,2614.113125,268.51355610328,6645442,363,2612.95125,188.6263238742,4666238,253,2615.48625,315.24077215088,7805992,418
1641.2232,2614.113125,244.3895106873,6048396,339,2614.43,292.62443438914,7243040,394,2614.535625,282.28453116794,6987389,383,2614.113125,265.0993575498,6560944,366,2612.95125,188.24516937505,4656809,278,2615.48625,310.39762539375,7686066,415
1651.2307,2614.113125,242.21277627379,5994524,338,2614.43,288.23266806723,7134335,400,2614.535625,277.98961742011,6881077,381,2614.113125,262.40195563457,6494186,350,2612.95125,186.99535128143,4625891,255,2615.48625,305.48158468621,7564335,423
1661.2381,2614.113125,240.0183845812,5940215,338,2614.43,283.68491435036,7021769,393,2614.535625,274.89488142851,6804473,378,2614.113125,258.55582043719,6398998,352,2612.95125,186.29359689546,4608531,273,2615.48625,300.44212906873,7439548,420
1671.2456,2614.113125,237.93365388501,5888620,322,2614.43,279.13421137686,6909130,387,2614.535625,271.1006746657,6710555,355,2614.113125,255.66879469878,6327547,338,2612.95125,184.90423639745,4574161,254,2615.48625,295.54288829658,7318233,410
1681.2531,2614.113125,236.41718857328,5851089,321,2614.43,275.13477698772,6810136,372,2614.535625,268.29604492385,6641132,354,2614.113125,252.70475574771,6254190,339,2612.95125,184.71307300509,4569432,252,2615.48625,291.229020273,7211413,402
1691.2605,2614.113125,234.44316942099,5802234,333,2614.43,271.22450711054,6713349,376,2614.535625,265.00363592292,6559635,357,2614.113125,249.83736716635,6183225,342,2612.95125,183.38936049802,4536686,262,2615.48625,286.86741781762,7103411,378
1701.268,2614.113125,232.71619055315,5759493,310,2614.43,267.1236667744,6611845,378,2614.535625,262.41267725124,6495501,364,2614.113125,247.36890379409,6122133,337,2612.95125,183.03440051742,4527905,256,2615.48625,282.44887327356,6993999,382
1711.2754,2614.113125,231.50793971474,5729590,323,2614.43,263.816822883,6529994,369,2614.535625,259.12394457238,6414095,346,2614.113125,244.87736878258,6060470,333,2612.95125,182.03403670467,4503158,270,2615.48625,278.77562393991,6903042,371
1721.2829,2614.113125,229.3183967029,5675401,308,2614.43,260.09300258565,6437822,352,2614.535625,256.5345614673,6350000,348,2614.113125,241.8532870015,5985627,336,2612.95125,181.52550731668,4490578,256,2615.48625,273.71888377352,6777827,364
1731.2904,2614.113125,228.0747100893,5644621,316,2614.43,256.72196186167,6354382,366,2614.535625,253.13913465035,6265953,340,2614.113125,239.46381671987,5926490,325,2612.95125,180.66327108093,4469248,263,2615.48625,270.59490348114,6700471,371
1741.2978,2614.113125,226.13826821286,5596696,318,2614.43,253.15352294764,6266056,350,2614.535625,251.13020643962,6216226,336,2614.113125,236.87607580104,5862446,333,2612.95125,180.29881154499,4460232,253,2615.48625,266.02875373556,6587404,368
1751.3053,2614.113125,225.03212251,5569320,305,2614.43,249.928854234,6186239,332,2614.535625,248.12079343918,6141734,337,2614.113125,234.77906178027,5810547,333,2612.95125,179.16553480475,4432197,252,2615.48625,263.12107261126,6515404,361
1761.3127,2614.113125,223.13313669239,5522322,312,2614.43,246.64423076923,6104938,333,2614.535625,246.03518765402,6090109,332,2614.113125,232.69372499899,5758937,318,2612.95125,178.98948985367,4427842,244,2615.48625,258.82687181972,6409071,362
1771.3202,2614.113125,222.22780718413,5499916,313,2614.43,243.82142857143,6035068,344,2614.535625,242.78891447501,6009754,324,2614.113125,230.2244131076,5697824,310,2612.95125,178.17802570944,4407768,260,2615.48625,255.64841289072,6330366,349
1781.3276,2614.113125,220.59953937533,5459618,305,2614.43,240.43188429218,5951170,323,2614.535625,241.37894396639,5974853,332,2614.113125,228.34247848398,5651248,325,2612.95125,177.81158541515,4398703,247,2615.48625,252.01910184961,6240497,335
1791.3351,2614.113125,219.80241625924,5439890,302,2614.43,238.26187782805,5897458,316,2614.535625,238.63127701693,5906840,332,2614.113125,226.37799507051,5602629,317,2612.95125,177.22992966287,4384314,238,2615.48625,249.60386883127,6180691,344
